Primary Ray Stage;Intersection Stage;Color Stage;;
0,086;0,667093;0,544796;;
0,086778;0,673611;0,547296;;
0,087556;0,671704;0,54563;;
0,085778;0,66687;0,545778;;
0,086889;0,667648;0,544056;;
0,085778;0,673278;0,544981;;
0,086444;0,671907;0,545611;;
0,085333;0,669815;0,54337;;
0,088222;0,671222;0,545019;;
0,086;0,67287;0,546815;;
0,085889;0,669167;0,544889;;
0,085889;0,668037;0,586815;;
0,087222;0,67137;0,546907;;
0,084778;0,669241;0,544278;;
0,085889;0,668444;0,546333;;
0,087111;0,668519;0,545889;;
0,087667;0,670204;0,546241;;
0,087333;0,66913;0,546593;;
0,087;0,667519;0,5455;;
0,085444;0,668704;0,544611;;
0,087556;0,66887;0,545741;;
0,086444;0,667889;0,543574;;
0,086556;0,667907;0,545019;;
0,086556;0,670185;0,5475;;
0,087556;0,670278;0,544796;;
0,087222;0,667;0,546;;
0,087;0,668556;0,57437;;
0,087;0,670296;0,546648;;
0,086889;0,669852;0,544426;;
0,093444;0,670259;0,546759;;
0,086778;0,697926;0,545648;;
0,085333;0,668667;0,545815;;
0,087111;0,668815;0,54437;;
0,087222;0,666389;0,544889;;
0,086556;0,672389;0,545056;;
0,085333;0,668093;0,547741;;
0,086778;0,667648;0,545685;;
0,087333;0,669278;0,546037;;
0,087;0,667019;0,544685;;
0,086778;0,668741;0,543722;;
0,084444;0,669722;0,54713;;
0,086;0,667093;0,546741;;
0,086556;0,667315;0,545519;;
0,085222;0,669037;0,544778;;
0,086556;0,668481;0,544648;;
0,086556;0,667222;0,547222;;
0,088222;0,672704;0,546685;;
0,087111;0,669278;0,548074;;
0,085778;0,671037;0,546667;;
0,086778;0,670759;0,544463;;
0,086556;0,667315;0,544704;;
0,087889;0,669778;0,58787;;
0,085444;0,670963;0,544759;;
0,088222;0,669815;0,545444;;
0,088111;0,668315;0,546519;;
0,085222;0,672259;0,545481;;
0,086889;0,671407;0,544;;
0,088111;0,673407;0,546111;;
0,087778;0,666907;0,543926;;
0,087889;0,669278;0,549648;;
0,087889;0,670407;0,545111;;
0,082222;0,709259;0,546444;;
0,091778;0,668148;0,547833;;
0,085889;0,670981;0,546574;;
0,086667;0,66937;0,547167;;
0,083667;0,668;0,545463;;
0,088333;0,670407;0,546481;;
0,087222;0,671222;0,545944;;
0,088111;0,669056;0,546315;;
0,085333;0,669963;0,544296;;
0,086778;0,669241;0,545722;;
0,086667;0,669352;0,546111;;
0,086111;0,6715;0,547204;;
0,086222;0,667278;0,545352;;
0,085222;0,671778;0,545926;;
0,085;0,669519;0,544685;;
0,156111;0,666704;0,548722;;
0,086444;0,669722;0,546833;;
0,086444;0,666981;0,546352;;
0,112556;0,673037;0,543648;;
0,085667;0,669093;0,544944;;
0,085333;0,670037;0,575852;;
0,087667;0,6705;0,54587;;
0,087889;0,671611;0,544315;;
0,086444;0,668204;0,547593;;
0,086111;0,668778;0,54513;;
0,086556;0,672648;0,54563;;
0,085556;0,669685;0,547278;;
0,088111;0,667648;0,544833;;
0,085444;0,669315;0,545611;;
0,087333;0,670407;0,545093;;
0,090111;0,669759;0,546426;;
0,086667;0,667;0,545963;;
0,111222;0,667722;0,547574;;
0,086667;0,669185;0,545481;;
0,088111;0,67237;0,547296;;
0,089333;0,672907;0,54513;;
0,119556;0,667185;0,546611;;
0,084222;0,668722;0,591407;;
0,086111;0,667056;0,545611;;
0,086889;0,665296;0,545426;;
0,086778;0,666407;0,545481;;
0,087;0,6725;0,545815;;
0,082667;0,667333;0,548;;
0,087222;0,670481;0,544815;;
0,086556;0,671241;0,546481;;
0,086667;0,670815;0,54513;;
0,086333;0,667352;0,546278;;
0,087111;0,668389;0,549315;;
0,088444;0,671185;0,546444;;
0,341778;0,672222;0,546111;;
0,088222;0,66887;0,546037;;
0,087;0,670148;0,545926;;
0,086667;0,669685;0,577222;;
0,088444;0,667833;0,544648;;
0,083667;0,669481;0,546444;;
0,088111;0,669981;0,54387;;
0,088222;0,695759;0,545778;;
0,087889;0,670556;0,547259;;
0,084889;0,670222;0,543981;;
0,086222;0,668685;0,549019;;
0,086667;0,717685;0,544556;;
0,107667;0,669593;0,545148;;
0,087778;0,670037;0,546019;;
0,085111;0,669963;0,545722;;
0,084889;0,666815;0,54413;;
0,089;0,67063;0,545259;;
0,088;0,669741;0,545889;;
0,088222;0,670519;0,544;;
0,087444;0,671481;0,543704;;
0,087222;0,67113;0,546481;;
0,086556;0,670167;0,546204;;
0,085778;0,670074;0,547426;;
0,086667;0,669241;0,547056;;
0,086778;0,668148;0,544963;;
0,086111;0,668537;0,5445;;
0,087778;0,669944;0,547296;;
0,087667;0,66813;0,547093;;
0,087667;0,673074;0,546204;;
0,085667;0,668296;0,545741;;
0,086222;0,669537;0,545167;;
0,087222;0,667056;0,54763;;
0,094444;0,669352;0,54363;;
0,087667;0,668463;0,545519;;
0,087222;0,667296;0,544537;;
0,089222;0,669333;0,545593;;
0,087111;0,672556;0,547278;;
0,088;0,670741;0,544278;;
0,086;0,667222;0,546389;;
0,086778;0,665981;0,580759;;
0,087667;0,671648;0,543852;;
0,086;0,666241;0,547333;;
0,086222;0,671833;0,544889;;
0,086889;0,667778;0,545167;;
0,082667;0,670037;0,5455;;
0,086667;0,669963;0,544481;;
0,087111;0,669704;0,543407;;
0,087222;0,673167;0,573222;;
0,085889;0,66863;0,546556;;
0,088;0,671204;0,545389;;
0,087111;0,670222;0,544833;;
0,087222;0,668852;0,545926;;
0,085667;0,669611;0,546093;;
0,084778;0,671241;0,543815;;
0,118444;0,667537;0,544926;;
0,086889;0,670759;0,544019;;
0,088333;0,670796;0,587167;;
0,088333;0,671111;0,54463;;
0,085556;0,72013;0,546815;;
0,086444;0,669426;0,547037;;
0,086778;0,667111;0,545944;;
0,088889;0,670056;0,544593;;
0,087333;0,67087;0,546167;;
0,087222;0,672037;0,545;;
0,087333;0,66887;0,545463;;
0,105111;0,670204;0,545278;;
0,085556;0,670407;0,545037;;
0,085778;0,671667;0,544037;;
0,086556;0,666259;0,5425;;
0,086778;0,668611;0,543741;;
0,086667;0,667796;0,543926;;
0,085444;0,670667;0,545389;;
0,088556;0,671481;0,574352;;
0,085556;0,666444;0,545037;;
0,097889;0,667352;0,544574;;
0,086;0,666981;0,543574;;
0,086667;0,668704;0,546278;;
0,085667;0,668315;0,545796;;
0,085111;0,670648;0,547222;;
0,087111;0,669963;0,545241;;
0,085444;0,670278;0,547;;
0,088333;0,669315;0,54463;;
0,084444;0,668389;0,544426;;
0,086889;0,672278;0,547204;;
0,087667;0,672852;0,546278;;
0,085111;0,675833;0,547148;;
0,092111;0,670889;0,546259;;
0,085444;0,670056;0,545944;;
0,106111;0,674037;0,547389;;
0,085778;0,667148;0,547444;;
0,086444;0,666056;0,54587;;
0,085;0,671389;0,544556;;
0,085222;0,669222;0,546222;;
0,089889;0,668056;0,546315;;
0,086556;0,670981;0,544889;;
0,111778;0,671444;0,545148;;
0,085889;0,668926;0,547593;;
0,085333;0,669241;0,54487;;
0,084889;0,665593;0,546;;
0,086778;0,669148;0,54687;;
0,087444;0,668481;0,547796;;
0,085889;0,672704;0,544944;;
0,111333;0,670407;0,545444;;
0,085556;0,669389;0,545481;;
0,087556;0,672296;0,546444;;
0,086;0,670056;0,545759;;
0,088333;0,667926;0,545407;;
0,085111;0,668556;0,545444;;
0,087;0,6695;0,542926;;
0,086333;0,672667;0,546519;;
0,087444;0,675222;0,545741;;
0,087889;0,670574;0,546259;;
0,086778;0,673;0,545111;;
0,087333;0,668167;0,54763;;
0,085111;0,671667;0,544333;;
0,084556;0,668944;0,544889;;
0,087333;0,673796;0,546278;;
0,087889;0,671963;0,545111;;
0,084667;0,666463;0,546481;;
0,084444;0,669556;0,5455;;
0,082889;0,667778;0,545833;;
0,085778;0,698333;0,546241;;
0,088111;0,671315;0,547352;;
0,101222;0,669722;0,545722;;
0,127556;0,671704;0,546648;;
0,107889;0,669519;0,545259;;
0,084778;0,671407;0,545815;;
0,086889;0,668056;0,54687;;
0,086222;0,672593;0,547352;;
0,094333;0,715778;0,545296;;
0,086778;0,667463;0,5445;;
0,087222;0,668611;0,544759;;
0,088111;0,669037;0,547537;;
0,084556;0,667704;0,546722;;
0,086;0,6705;0,580537;;
0,083667;0,670556;0,545796;;
0,087;0,666463;0,543056;;
0,086111;0,668241;0,5455;;
0,087778;0,669185;0,546611;;
0,088333;0,672111;0,547019;;
0,084556;0,668926;0,545667;;
0,087;0,666204;0,543111;;
0,083333;0,669704;0,543648;;
0,085778;0,6695;0,545778;;
0,086222;0,668315;0,544315;;
0,083222;0,670426;0,544944;;
0,087778;0,668389;0,544259;;
0,102667;0,67087;0,546481;;
0,085556;0,669111;0,545833;;
0,085333;0,669426;0,544241;;
0,085778;0,669889;0,54363;;
0,087778;0,66887;0,545352;;
0,087556;0,668315;0,544278;;
0,085667;0,669352;0,545759;;
0,086444;0,668241;0,5455;;
0,085222;0,671278;0,545296;;
0,086;0,666611;0,547481;;
0,085333;0,670333;0,543963;;
0,086111;0,670426;0,543352;;
0,087111;0,6695;0,546907;;
0,095333;0,667519;0,545648;;
0,087222;0,670259;0,586352;;
0,109222;0,668352;0,546667;;
0,085667;0,710389;0,546759;;
0,086667;0,668704;0,544389;;
0,087556;0,669704;0,547537;;
0,086444;0,667556;0,545444;;
0,088333;0,668704;0,543593;;
0,087889;0,669704;0,54437;;
0,088;0,670056;0,545667;;
0,092556;0,671;0,545574;;
0,087111;0,671741;0,574278;;
0,086556;0,671593;0,546593;;
0,089;0,673296;0,543741;;
0,086556;0,668852;0,546852;;
0,084889;0,710574;0,545926;;
0,086667;0,668519;0,547056;;
0,084667;0,671185;0,545463;;
0,085889;0,668056;0,579185;;
0,086111;0,667963;0,543296;;
0,086;0,670926;0,547759;;
0,087333;0,668556;0,546278;;
0,083778;0,669389;0,579537;;
0,084667;0,668907;0,5455;;
0,087667;0,669407;0,545981;;
0,085667;0,667778;0,546333;;
0,095556;0,669778;0,544611;;
0,086333;0,6705;0,546056;;
0,086667;0,668759;0,549;;
0,085556;0,668407;0,544111;;
0,086444;0,669944;0,544926;;
0,082222;0,669963;0,547185;;
0,086778;0,679426;0,544481;;
0,087556;0,66737;0,548704;;
0,084;0,668074;0,546889;;
0,086667;0,66937;0,544167;;
0,085778;0,673519;0,547222;;
0,102222;0,668667;0,545074;;
0,117222;0,668852;0,543815;;
0,086667;0,670315;0,545352;;
0,086778;0,670148;0,544407;;
0,087111;0,668426;0,546019;;
0,083556;0,670259;0,545185;;
0,088667;0,669907;0,546759;;
0,087778;0,6675;0,5465;;
0,085667;0,670389;0,544741;;
0,086778;0,67037;0,546944;;
0,086889;0,669056;0,545111;;
0,099111;0,669444;0,544093;;
0,086222;0,667963;0,544944;;
0,087667;0,67037;0,545315;;
0,084444;0,669574;0,54513;;
0,087333;0,672;0,547148;;
0,084889;0,669556;0,544278;;
0,086444;0,671685;0,546463;;
0,1;0,671463;0,545167;;
0,088;0,668296;0,543907;;
0,088778;0,666444;0,544611;;
0,087778;0,670963;0,545704;;
0,111111;0,67013;0,545037;;
0,084444;0,668204;0,54587;;
0,083333;0,668963;0,543815;;
0,088333;0,668648;0,574352;;
0,088889;0,668056;0,545074;;
0,091444;0,668296;0,545407;;
0,086;0,669352;0,545111;;
0,087111;0,672778;0,546296;;
0,087556;0,669481;0,546981;;
0,085889;0,667833;0,573278;;
0,085667;0,671056;0,544148;;
0,087;0,666611;0,549278;;
0,087222;0,667741;0,544463;;
0,085556;0,669556;0,544574;;
0,088556;0,670407;0,546463;;
0,102444;0,698519;0,545648;;
0,086222;0,668352;0,586556;;
0,086667;0,672259;0,543241;;
0,085889;0,669944;0,545204;;
0,085889;0,669907;0,545741;;
0,086333;0,66837;0,544593;;
0,085667;0,667185;0,545204;;
0,086;0,667537;0,545296;;
0,087556;0,672167;0,544667;;
0,087222;0,671259;0,544185;;
0,085889;0,667907;0,546926;;
0,083333;0,667833;0,545333;;
0,087556;0,669852;0,545519;;
0,087111;0,671426;0,544315;;
0,087667;0,669815;0,543463;;
0,085111;0,669074;0,583426;;
0,085667;0,668241;0,543333;;
0,310889;0,670019;0,543852;;
0,085778;0,666667;0,575241;;
0,089222;0,66587;0,546685;;
0,086889;0,668278;0,5455;;
0,096333;0,668741;0,54513;;
0,087;0,667204;0,545167;;
0,086111;0,670315;0,546815;;
0,085667;0,668648;0,545815;;
0,085778;0,671074;0,544963;;
0,090222;0,672426;0,542926;;
0,087444;0,668926;0,545389;;
0,085;0,708722;0,546241;;
0,087;0,670259;0,545167;;
0,087;0,718556;0,547537;;
0,087;0,668481;0,545389;;
0,088;0,67063;0,544704;;
0,088333;0,669167;0,544815;;
0,087889;0,671222;0,54563;;
0,086111;0,668222;0,547667;;
0,086111;0,665704;0,544722;;
0,085667;0,671111;0,548833;;
0,087444;0,66763;0,549019;;
0,085667;0,668167;0,543667;;
0,086222;0,666963;0,545852;;
0,085889;0,668;0,546111;;
0,087111;0,668759;0,544315;;
0,090111;0,669019;0,545056;;
0,125111;0,669;0,544259;;
0,088333;0,667019;0,544278;;
0,085667;0,669093;0,547389;;
0,088;0,670204;0,544759;;
0,086333;0,669741;0,545667;;
0,087556;0,671;0,545222;;
0,085222;0,670241;0,548019;;
0,086556;0,669444;0,543315;;
0,087222;0,6685;0,54613;;
0,088667;0,671111;0,5445;;
0,084778;0,668852;0,544889;;
0,087111;0,67013;0,591093;;
0,086444;0,669426;0,547056;;
0,085667;0,666352;0,545074;;
0,087444;0,67087;0,545519;;
0,091;0,669204;0,545741;;
0,086889;0,673667;0,545648;;
0,086333;0,66913;0,547685;;
0,087;0,66987;0,578685;;
0,086;0,668093;0,545722;;
0,087333;0,670889;0,546907;;
0,089556;0,668907;0,547426;;
0,086778;0,671741;0,548148;;
0,087778;0,668056;0,545722;;
0,084556;0,670241;0,546407;;
0,086556;0,668907;0,545074;;
0,082;0,669593;0,545648;;
0,088;0,672315;0,546574;;
0,084444;0,671611;0,544907;;
0,087111;0,670148;0,545426;;
0,087556;0,670037;0,544926;;
0,088111;0,670833;0,544593;;
0,086222;0,66987;0,544926;;
0,086667;0,66663;0,54737;;
0,086556;0,672315;0,546;;
0,092444;0,667093;0,546648;;
0,310889;0,66737;0,544389;;
0,083667;0,667852;0,548778;;
0,083111;0,673556;0,547963;;
0,087444;0,669222;0,548463;;
0,088444;0,668556;0,544037;;
0,086889;0,698148;0,543963;;
0,086778;0,668593;0,546519;;
0,085556;0,671685;0,544889;;
0,085889;0,668685;0,545204;;
0,093556;0,668537;0,544593;;
0,087444;0,668926;0,544556;;
0,087333;0,670463;0,544667;;
0,087;0,671685;0,54313;;
0,085889;0,669852;0,578648;;
0,085889;0,665111;0,546019;;
0,085333;0,668611;0,545037;;
0,087222;0,670444;0,543926;;
0,084222;0,669407;0,543074;;
0,086556;0,668704;0,546148;;
0,084667;0,672185;0,543852;;
0,085667;0,667963;0,547037;;
0,084222;0,670481;0,546667;;
0,086778;0,668037;0,545056;;
0,086333;0,669926;0,544778;;
0,088;0,670352;0,544981;;
0,094889;0,668185;0,543981;;
0,087;0,668389;0,546148;;
0,085444;0,668815;0,544296;;
0,085778;0,668593;0,545667;;
0,086667;0,668815;0,545648;;
0,111778;0,669593;0,547426;;
0,086778;0,672019;0,544796;;
0,087667;0,698315;0,544741;;
0,088111;0,668537;0,54587;;
0,086889;0,670685;0,543426;;
0,085778;0,670037;0,544889;;
0,085556;0,670167;0,544722;;
0,087556;0,670037;0,544407;;
0,086111;0,668815;0,548463;;
0,087111;0,669333;0,546759;;
0,087222;0,666111;0,544352;;
0,087;0,674778;0,545926;;
0,087333;0,671037;0,545833;;
0,085889;0,668926;0,548426;;
0,085889;0,671019;0,547574;;
0,086778;0,66937;0,574593;;
0,085444;0,66613;0,547;;
0,087556;0,668259;0,584019;;
0,088444;0,670926;0,545537;;
0,089111;0,670926;0,546019;;
0,119556;0,670074;0,547667;;
0,088778;0,673296;0,547463;;
0,085556;0,669185;0,545907;;
0,086778;0,67037;0,545148;;
0,088;0,669278;0,547111;;
0,083333;0,664926;0,545519;;
0,086556;0,671741;0,54537;;
0,086556;0,670111;0,546278;;
0,087556;0,670037;0,546556;;
0,085889;0,671741;0,546519;;
0,088444;0,668889;0,54637;;
0,085556;0,669204;0,547241;;
0,086889;0,669889;0,542815;;
0,085889;0,673537;0,545019;;
0,089333;0,670537;0,546093;;
0,094;0,670444;0,546889;;
0,086444;0,66887;0,545796;;
0,086111;0,666593;0,543981;;
0,086333;0,668833;0,543889;;
0,087667;0,668833;0,545852;;
0,085889;0,666259;0,543907;;
0,087333;0,670315;0,545241;;
0,087889;0,668463;0,545204;;
0,086333;0,670352;0,544074;;
0,088333;0,670444;0,54563;;
0,087222;0,66937;0,546963;;
0,086556;0,66863;0,548278;;
0,088;0,669926;0,546315;;
0,087333;0,672685;0,545222;;
0,087444;0,6715;0,546648;;
0,109556;0,671648;0,544593;;
0,087444;0,670185;0,543759;;
0,085556;0,670463;0,54487;;
0,087222;0,670815;0,545426;;
0,086222;0,670185;0,543907;;
0,083667;0,667611;0,545815;;
0,087111;0,668259;0,545852;;
0,086333;0,720204;0,545259;;
0,088;0,670833;0,544519;;
0,104556;0,669444;0,544889;;
0,083889;0,670111;0,543759;;
0,086222;0,669704;0,544833;;
0,089;0,66913;0,544037;;
0,083889;0,670278;0,57387;;
0,087556;0,666426;0,5435;;
0,086556;0,672481;0,543315;;
0,086778;0,671833;0,545852;;
0,086556;0,674204;0,544574;;
0,087444;0,672519;0,544574;;
0,087333;0,668981;0,545481;;
0,086;0,670759;0,546222;;
0,087111;0,668407;0,544926;;
0,086;0,672296;0,543981;;
0,085111;0,670815;0,544463;;
0,083889;0,667148;0,544981;;
0,085778;0,668556;0,543056;;
0,096333;0,7035;0,547352;;
0,086889;0,671907;0,545574;;
0,085222;0,672833;0,547556;;
0,085889;0,666463;0,543611;;
0,083778;0,667815;0,543944;;
0,087222;0,669685;0,546796;;
0,084778;0,669;0,544852;;
0,085333;0,670815;0,543296;;
0,084222;0,66837;0,545981;;
0,086333;0,670333;0,54613;;
0,087;0,669019;0,546481;;
0,085889;0,669574;0,544759;;
0,084;0,667741;0,544278;;
0,086556;0,701241;0,545222;;
0,087;0,668074;0,543667;;
0,084444;0,668704;0,544722;;
0,085667;0,66687;0,546019;;
0,082333;0,667444;0,546463;;
0,088;0,667852;0,545907;;
0,086444;0,668907;0,545907;;
0,086778;0,668815;0,544167;;
0,083222;0,670981;0,545704;;
0,085889;0,669537;0,544574;;
0,085333;0,671093;0,547556;;
0,084444;0,666611;0,545;;
0,087444;0,669037;0,545981;;
0,086222;0,669481;0,544667;;
0,088556;0,673648;0,590259;;
0,086444;0,671574;0,546296;;
0,086889;0,714685;0,547574;;
0,086889;0,66863;0,5445;;
0,088222;0,670148;0,544648;;
0,087222;0,669204;0,546815;;
0,264111;0,668704;0,545241;;
0,086778;0,666463;0,544815;;
0,087444;0,669;0,546667;;
0,086778;0,668352;0,546148;;
0,086222;0,671593;0,545426;;
0,084222;0,670352;0,581241;;
0,086778;0,670796;0,544074;;
0,086778;0,669759;0,545296;;
0,083333;0,672167;0,546278;;
0,087667;0,668407;0,545833;;
0,085222;0,666796;0,543981;;
0,086889;0,66963;0,545352;;
0,087889;0,669;0,54537;;
0,087778;0,672185;0,545667;;
0,085556;0,667704;0,544167;;
0,085889;0,669926;0,546296;;
0,087333;0,668519;0,543648;;
0,087444;0,667537;0,547685;;
0,088333;0,670722;0,546111;;
0,085;0,669222;0,545296;;
0,088111;0,670093;0,545093;;
0,087556;0,671167;0,546519;;
0,093333;0,671907;0,545222;;
0,086889;0,66863;0,545667;;
0,086778;0,671611;0,546648;;
0,083444;0,66987;0,545852;;
0,088222;0,668037;0,547259;;
0,086111;0,669926;0,547148;;
0,082333;0,671889;0,54487;;
0,087333;0,670611;0,545611;;
0,086444;0,699111;0,547093;;
0,088;0,66937;0,545259;;
0,086333;0,667704;0,544648;;
0,085556;0,671722;0,545444;;
0,100778;0,669704;0,544593;;
0,086111;0,670944;0,545759;;
0,086444;0,669574;0,546481;;
0,082778;0,668389;0,547685;;
0,085889;0,669463;0,544963;;
0,088;0,669463;0,545259;;
0,103778;0,669056;0,548019;;
0,107222;0,669074;0,548741;;
0,085;0,667611;0,54687;;
0,086111;0,669352;0,544093;;
0,086667;0,671833;0,549944;;
0,085444;0,671111;0,545759;;
0,083556;0,669148;0,545407;;
0,087111;0,671426;0,546889;;
0,087111;0,670648;0,547611;;
0,085444;0,669481;0,546333;;
0,086;0,667778;0,544074;;
0,087556;0,670148;0,54563;;
0,088222;0,667074;0,547611;;
0,087;0,67063;0,546537;;
0,086444;0,670981;0,546759;;
0,101333;0,669944;0,546889;;
0,086667;0,67163;0,546574;;
0,084333;0,668037;0,547611;;
0,086556;0,669148;0,544889;;
0,087111;0,668907;0,546315;;
0,085667;0,669315;0,544722;;
0,086778;0,668815;0,545407;;
0,084444;0,673;0,544852;;
0,086667;0,668981;0,545056;;
0,088667;0,669667;0,545074;;
0,084667;0,670333;0,546148;;
0,085444;0,670037;0,544833;;
0,086444;0,670667;0,547241;;
0,103778;0,667463;0,577185;;
0,085889;0,666778;0,546926;;
0,086444;0,706926;0,547481;;
0,086778;0,668204;0,544685;;
0,086667;0,668944;0,544889;;
0,087111;0,668481;0,546222;;
0,087667;0,670389;0,546259;;
0,086222;0,670241;0,578444;;
0,088444;0,671648;0,546426;;
0,086;0,668093;0,544648;;
0,087444;0,668815;0,545722;;
0,087111;0,668278;0,54463;;
0,086111;0,670778;0,546259;;
0,086333;0,667667;0,544352;;
0,085111;0,66887;0,544981;;
0,084556;0,669759;0,546241;;
0,086222;0,670722;0,543741;;
