Primary Ray Stage;Intersection Stage;Color Stage;;
0,086333;0,659167;0,544778;;
0,085889;0,659056;0,545111;;
0,085111;0,660111;0,541722;;
0,087222;0,656889;0,5435;;
0,086778;0,659611;0,550444;;
0,082667;0,660778;0,546667;;
0,087667;0,654611;0,546889;;
0,088;0,661556;0,546333;;
0,087556;0,658;0,543333;;
0,086667;0,660778;0,546222;;
0,086;0,657056;0,543833;;
0,086778;0,660833;0,544833;;
0,086778;0,656667;0,542889;;
0,084889;0,661556;0,545667;;
0,085111;0,659333;0,5465;;
0,087;0,660611;0,546222;;
0,087111;0,655611;0,543056;;
0,085667;0,655444;0,547278;;
0,086778;0,659056;0,547889;;
0,085889;0,659889;0,544;;
0,086111;0,657889;0,548944;;
0,087222;0,656611;0,543111;;
0,087778;0,770444;0,545056;;
0,084111;0,657833;0,543333;;
0,088333;0,656333;0,549;;
0,085333;0,656111;0,554944;;
0,086556;0,656333;0,543389;;
0,087222;0,662389;0,543056;;
0,086778;0,659444;0,5445;;
0,087667;0,6595;0,545111;;
0,084222;0,656333;0,548556;;
0,087889;0,656667;0,552889;;
0,085444;0,661556;0,544778;;
0,085889;0,661444;0,544667;;
0,085444;0,662944;0,545;;
0,086778;0,654556;0,5425;;
0,087111;0,657722;0,543278;;
0,084778;0,658667;0,544167;;
0,087889;0,6565;0,544722;;
0,085;0,656333;0,543944;;
0,087333;0,655167;0,544389;;
0,086444;0,656444;0,547056;;
0,084333;0,658333;0,543778;;
0,086778;0,656667;0,546278;;
0,087444;0,659333;0,542278;;
0,093444;0,661;0,542;;
0,086222;0,662444;0,545444;;
0,085;0,663556;0,545722;;
0,088222;0,659278;0,545444;;
0,086222;0,659778;0,541611;;
0,086889;0,747611;0,543611;;
0,087667;0,659222;0,543278;;
0,087111;0,658556;0,542389;;
0,087556;0,662222;0,545056;;
0,087111;0,657611;0,544444;;
0,085444;0,662222;0,544;;
0,086111;0,6555;0,545944;;
0,086889;0,654389;0,543;;
0,085667;0,662278;0,543111;;
0,087444;0,656056;0,545611;;
0,084444;0,651333;0,542722;;
0,087778;0,824111;0,546278;;
0,087;0,654167;0,542944;;
0,084444;0,657444;0,542556;;
0,087444;0,659056;0,544778;;
0,085556;0,661111;0,541556;;
0,086444;0,660833;0,542833;;
0,086667;0,657333;0,547778;;
0,085333;0,658222;0,544444;;
0,087;0,657556;0,544778;;
0,086444;0,659111;0,543;;
0,086556;0,657222;0,543444;;
0,263111;0,656167;0,5465;;
0,086222;0,658778;0,540056;;
0,086778;0,657556;0,542111;;
0,085778;0,661722;0,542833;;
0,087111;0,656167;0,543667;;
0,085889;0,658444;0,544222;;
0,085667;0,660111;0,543778;;
0,085556;0,661167;0,543111;;
0,086444;0,662278;0,545056;;
0,085111;0,661944;0,543;;
0,086667;0,658722;0,545889;;
0,084667;0,658611;0,543278;;
0,088667;0,657056;0,544333;;
0,085;0,656556;0,545556;;
0,083444;0,660833;0,544833;;
0,085556;0,659722;0,544778;;
0,086556;0,657611;0,547056;;
0,087333;0,653333;0,543333;;
0,086889;0,652611;0,542944;;
0,084667;0,656444;0,541611;;
0,085556;0,657444;0,546278;;
0,1;0,657944;0,541889;;
0,084444;0,780889;0,5465;;
0,087667;0,659611;0,545556;;
0,087333;0,662667;0,542444;;
0,086778;0,658389;0,545944;;
0,085556;0,654056;0,544;;
0,084778;0,659444;0,545889;;
0,087222;0,658167;0,547833;;
0,086778;0,657833;0,546667;;
0,086556;0,655778;0,545833;;
0,087889;0,656444;0,544278;;
0,087;0,655611;0,545889;;
0,087222;0,659611;0,542778;;
0,086222;0,655722;0,544667;;
0,100333;0,656778;0,547889;;
0,086556;0,660667;0,542167;;
0,086778;0,657611;0,543889;;
0,086556;0,658389;0,548611;;
0,082667;0,659111;0,543056;;
0,087222;0,659056;0,545944;;
0,086;0,656056;0,543667;;
0,087222;0,658111;0,546889;;
0,087333;0,652611;0,543611;;
0,086222;0,662111;0,544889;;
0,086889;0,659389;0,543389;;
0,087556;0,661278;0,542667;;
0,097556;0,660167;0,545667;;
0,082889;0,657556;0,550278;;
0,086889;0,657056;0,544333;;
0,087556;0,661833;0,547333;;
0,084667;0,658722;0,541;;
0,084889;0,659556;0,546;;
0,086111;0,661611;0,546278;;
0,115111;0,657444;0,5435;;
0,087667;0,661222;0,547056;;
0,085556;0,658222;0,545611;;
0,085889;0,655667;0,543722;;
0,086444;0,656667;0,541722;;
0,088111;0,657833;0,546778;;
0,085;0,656889;0,541333;;
0,086667;0,659444;0,544111;;
0,084889;0,662556;0,540833;;
0,083111;0,658111;0,542611;;
0,086667;0,654389;0,546667;;
0,084556;0,657111;0,543444;;
0,086889;0,657056;0,544611;;
0,087556;0,658778;0,543667;;
0,086556;0,660778;0,548667;;
0,085556;0,6615;0,539833;;
0,086111;0,657278;0,541111;;
0,087111;0,656944;0,548722;;
0,085778;0,660333;0,542944;;
0,086778;0,660556;0,545833;;
0,085889;0,656111;0,544278;;
0,087667;0,657111;0,543833;;
0,086889;0,657056;0,543444;;
0,087222;0,659444;0,550444;;
0,085;0,657278;0,544611;;
0,086889;0,658333;0,544778;;
0,087778;0,661389;0,545333;;
0,086889;0,654778;0,542056;;
0,086667;0,661333;0,542556;;
0,086556;0,658556;0,548;;
0,086889;0,657333;0,544611;;
0,087444;0,656222;0,543167;;
0,086444;0,662944;0,542611;;
0,087667;0,659556;0,544556;;
0,085778;0,764556;0,546722;;
0,086889;0,659;0,542278;;
0,085778;0,660056;0,545833;;
0,085;0,661222;0,540111;;
0,086;0,656278;0,544778;;
0,087222;0,6565;0,5455;;
0,087222;0,743333;0,543333;;
0,084778;0,659;0,543;;
0,087667;0,659111;0,541722;;
0,088556;0,659556;0,545222;;
0,087556;0,658667;0,542;;
0,087889;0,659889;0,545556;;
0,086333;0,662167;0,544167;;
0,090667;0,657278;0,544056;;
0,087;0,6595;0,5455;;
0,086667;0,6605;0,545;;
0,086889;0,655778;0,542944;;
0,087778;0,658167;0,542556;;
0,085667;0,661167;0,5425;;
0,087444;0,655167;0,541556;;
0,086444;0,662056;0,543889;;
0,084556;0,657722;0,546111;;
0,088;0,658944;0,543944;;
0,086;0,662778;0,543833;;
0,085;0,663333;0,549;;
0,086444;0,662556;0,543611;;
0,085667;0,658167;0,543389;;
0,083444;0,658833;0,544556;;
0,084889;0,653667;0,543056;;
0,086;0,655278;0,544;;
0,087333;0,656889;0,546778;;
0,084111;0,654222;0,541111;;
0,085778;0,658389;0,545;;
0,086778;0,660389;0,545667;;
0,087111;0,655556;0,543722;;
0,085556;0,658;0,545056;;
0,087;0,656444;0,545;;
0,087222;0,658889;0,544944;;
0,087333;0,659444;0,5415;;
0,086;0,660444;0,667444;;
0,083889;0,661;0,5425;;
0,087333;0,656389;0,543778;;
0,085889;0,657833;0,5405;;
0,086444;0,661167;0,551611;;
0,086444;0,659056;0,544056;;
0,086778;0,659333;0,545611;;
0,085556;0,655944;0,547778;;
0,085778;0,659056;0,540667;;
0,086556;0,655611;0,545278;;
0,086889;0,658222;0,543833;;
0,087556;0,660278;0,546667;;
0,088444;0,660056;0,546889;;
0,086222;0,659;0,540667;;
0,085111;0,66;0,541278;;
0,084667;0,660222;0,543833;;
0,087556;0,657944;0,543;;
0,086222;0,658222;0,5425;;
0,086222;0,6595;0,544333;;
0,085556;0,653278;0,539944;;
0,087222;0,655556;0,5445;;
0,086333;0,6575;0,544333;;
0,086889;0,659222;0,545389;;
0,085222;0,658389;0,546833;;
0,088222;0,655333;0,544833;;
0,083667;0,6575;0,543889;;
0,087889;0,658778;0,545056;;
0,086222;0,656611;0,542667;;
0,086333;0,660833;0,543611;;
0,085889;0,660889;0,544056;;
0,086667;0,655944;0,542444;;
0,086;0,660389;0,543667;;
0,086667;0,662444;0,543944;;
0,087;0,654056;0,543111;;
0,259556;0,657944;0,546611;;
0,086111;0,660056;0,543278;;
0,087889;0,661;0,543111;;
0,083222;0,659278;0,542556;;
0,085778;0,6565;0,544833;;
0,084444;0,652944;0,543222;;
0,087778;0,657167;0,546056;;
0,086222;0,655444;0,5465;;
0,087778;0,657111;0,543056;;
0,086556;0,658722;0,546278;;
0,084889;0,654333;0,540611;;
0,087667;0,659111;0,541944;;
0,085444;0,658444;0,543;;
0,086556;0,658278;0,54;;
0,088111;0,659278;0,544111;;
0,082667;0,656889;0,545778;;
0,087222;0,659667;0,543444;;
0,085111;0,66;0,542556;;
0,084889;0,663222;0,542722;;
0,085556;0,658833;0,5435;;
0,088222;0,659833;0,5455;;
0,085444;0,657667;0,543611;;
0,086222;0,658278;0,545444;;
0,087333;0,658833;0,543444;;
0,087778;0,654611;0,545111;;
0,085667;0,657833;0,547056;;
0,086889;0,660611;0,544722;;
0,088;0,660833;0,545111;;
0,086778;0,6565;0,541889;;
0,086778;0,658167;0,543278;;
0,087444;0,660778;0,543944;;
0,083111;0,658111;0,542944;;
0,086222;0,660556;0,543278;;
0,085444;0,661278;0,547333;;
0,087;0,656167;0,543611;;
0,085444;0,662833;0,545333;;
0,084556;0,659778;0,546333;;
0,085333;0,658778;0,544778;;
0,087;0,657611;0,543278;;
0,087111;0,657944;0,540444;;
0,085778;0,659833;0,546778;;
0,086667;0,657778;0,543778;;
0,086333;0,661056;0,547667;;
0,086667;0,659444;0,541167;;
0,085222;0,653056;0,544778;;
0,093667;0,655222;0,547222;;
0,088111;0,657056;0,543889;;
0,085889;0,660111;0,545667;;
0,085333;0,657278;0,543556;;
0,086667;0,658333;0,542;;
0,086667;0,659944;0,545389;;
0,084889;0,660444;0,543778;;
0,087111;0,6645;0,546889;;
0,085778;0,658389;0,545722;;
0,084889;0,657167;0,543111;;
0,086444;0,660056;0,543889;;
0,086333;0,657056;0,540667;;
0,087;0,656389;0,543333;;
0,086111;0,660944;0,542944;;
0,086556;0,655333;0,545889;;
0,086778;0,746111;0,545278;;
0,086111;0,657611;0,546333;;
0,094889;0,656;0,543556;;
0,087111;0,659222;0,542833;;
0,087444;0,658722;0,546278;;
0,082778;0,659778;0,541778;;
0,087111;0,658056;0,542778;;
0,111889;0,660278;0,543333;;
0,086667;0,662944;0,542111;;
0,086667;0,659778;0,544222;;
0,086222;0,659222;0,542778;;
0,086889;0,656667;0,544111;;
0,086222;0,657333;0,543667;;
0,086333;0,656889;0,542667;;
0,083889;0,663611;0,541;;
0,083;0,659056;0,548444;;
0,085889;0,657944;0,542167;;
0,086111;0,659;0,543778;;
0,087333;0,657944;0,541222;;
0,087111;0,660278;0,542833;;
0,086556;0,657778;0,546167;;
0,086556;0,660778;0,545667;;
0,084889;0,665167;0,545056;;
0,086333;0,657889;0,546;;
0,088;0,657833;0,550889;;
0,088111;0,659;0,542556;;
0,086;0,661611;0,547278;;
0,086222;0,656222;0,545611;;
0,086667;0,659111;0,546167;;
0,085889;0,659722;0,546111;;
0,097556;0,659389;0,5475;;
0,084444;0,656944;0,545556;;
0,086222;0,660556;0,542278;;
0,086;0,683778;0,543056;;
0,084444;0,657778;0,543889;;
0,086778;0,660389;0,544611;;
0,086444;0,659778;0,543056;;
0,088444;0,658222;0,544167;;
0,086778;0,657333;0,540944;;
0,086556;0,662278;0,546389;;
0,086222;0,655722;0,544722;;
0,086222;0,660667;0,546333;;
0,086444;0,6615;0,543556;;
0,087;0,661778;0,543889;;
0,087778;0,657;0,543167;;
0,086;0,657667;0,543333;;
0,086444;0,656444;0,543778;;
0,084556;0,659333;0,542667;;
0,087556;0,6575;0,543;;
0,085778;0,660944;0,549056;;
0,084444;0,659056;0,541333;;
0,084;0,659611;0,5435;;
0,086111;0,659111;0,543611;;
0,085556;0,659833;0,5425;;
0,086778;0,662167;0,546333;;
0,086;0,657556;0,544444;;
0,086556;0,658667;0,547167;;
0,086556;0,657;0,543;;
0,087111;0,657389;0,541889;;
0,087889;0,657778;0,543722;;
0,087222;0,654833;0,546167;;
0,086778;0,659667;0,542111;;
0,085;0,652611;0,543;;
0,086;0,657389;0,543444;;
0,085889;0,658056;0,542667;;
0,085889;0,666056;0,547556;;
0,086333;0,6595;0,545611;;
0,086444;0,655167;0,543889;;
0,087;0,655056;0,540389;;
0,082556;0,657722;0,541222;;
0,086;0,657278;0,542389;;
0,083556;0,653556;0,546278;;
0,085111;0,662111;0,542556;;
0,084333;0,662;0,541778;;
0,085889;0,660056;0,543556;;
0,087222;0,656222;0,5445;;
0,088111;0,658278;0,543222;;
0,085111;0,657889;0,542833;;
0,086444;0,664056;0,546333;;
0,086778;0,659278;0,543278;;
0,086444;0,658389;0,544333;;
0,084556;0,660167;0,541444;;
0,082556;0,659722;0,542833;;
0,088222;0,658444;0,544111;;
0,085667;0,655444;0,544167;;
0,086111;0,657944;0,544333;;
0,084889;0,6615;0,540444;;
0,087444;0,656667;0,543333;;
0,084778;0,654667;0,544833;;
0,086111;0,659833;0,540056;;
0,085556;0,656667;0,544833;;
0,085;0,661;0,545;;
0,086667;0,657556;0,546722;;
0,086333;0,658056;0,542889;;
0,086222;0,655722;0,659278;;
0,086444;0,658556;0,5465;;
0,086111;0,660222;0,542611;;
0,087111;0,660056;0,544778;;
0,083667;0,657667;0,541833;;
0,087778;0,660444;0,545333;;
0,088;0,659222;0,541944;;
0,087556;0,654722;0,542167;;
0,087778;0,659333;0,545333;;
0,086;0,661944;0,5445;;
0,087556;0,658;0,548667;;
0,085333;0,659833;0,542389;;
0,086333;0,658833;0,541389;;
0,086444;0,658944;0,544556;;
0,086111;0,658111;0,547278;;
0,087889;0,657556;0,542389;;
0,111444;0,662389;0,543389;;
0,086667;0,662056;0,542944;;
0,087778;0,657889;0,543222;;
0,086;0,659056;0,543;;
0,086111;0,657778;0,542;;
0,086667;0,661556;0,545167;;
0,265889;0,66;0,542611;;
0,086778;0,657611;0,542444;;
0,084667;0,657722;0,543778;;
0,086556;0,662222;0,547167;;
0,092444;0,659944;0,549444;;
0,085778;0,657611;0,547167;;
0,085556;0,656222;0,542389;;
0,087333;0,658944;0,542111;;
0,085444;0,658056;0,5455;;
0,086556;0,651722;0,543944;;
0,087444;0,658722;0,547389;;
0,085667;0,66;0,545;;
0,087667;0,659;0,549389;;
0,086222;0,657889;0,543944;;
0,084556;0,660722;0,542833;;
0,084889;0,658389;0,546278;;
0,086889;0,657167;0,5465;;
0,087444;0,659333;0,541944;;
0,086;0,6575;0,542667;;
0,085222;0,658833;0,542722;;
0,085889;0,656833;0,542778;;
0,085889;0,660722;0,547611;;
0,085333;0,660389;0,549389;;
0,085333;0,657;0,5465;;
0,085444;0,657222;0,543667;;
0,087111;0,663056;0,544222;;
0,086667;0,658944;0,542778;;
0,085667;0,6585;0,5425;;
0,084556;0,660333;0,546444;;
0,086556;0,658056;0,544722;;
0,087889;0,653;0,548333;;
0,084333;0,654944;0,544333;;
0,087222;0,660167;0,544444;;
0,086111;0,659611;0,5445;;
0,087111;0,655222;0,543278;;
0,084889;0,660611;0,547889;;
0,084889;0,659556;0,541944;;
0,087111;0,660111;0,544833;;
0,086111;0,659667;0,543556;;
0,086333;0,660722;0,547222;;
0,086111;0,660667;0,545833;;
0,096889;0,658333;0,543278;;
0,084778;0,656611;0,544056;;
0,086111;0,660333;0,548111;;
0,084556;0,661111;0,543278;;
0,085444;0,657889;0,545667;;
0,086111;0,658722;0,543944;;
0,084556;0,655611;0,543222;;
0,087111;0,661778;0,547389;;
0,086667;0,661111;0,547111;;
0,086444;0,660889;0,542444;;
0,087222;0,658556;0,5425;;
0,085222;0,656722;0,546;;
0,087111;0,658222;0,545556;;
0,085667;0,659278;0,545944;;
0,085556;0,661722;0,546833;;
0,085;0,66;0,546222;;
0,086556;0,658278;0,545611;;
0,086;0,6605;0,544944;;
0,086556;0,659667;0,541167;;
0,085889;0,6595;0,542389;;
0,087;0,657389;0,549722;;
0,083444;0,663111;0,545167;;
0,086556;0,657722;0,540167;;
0,087111;0,657722;0,546778;;
0,086556;0,659;0,542056;;
0,087111;0,663;0,544611;;
0,086333;0,653889;0,553222;;
0,087222;0,658167;0,544667;;
0,087111;0,653667;0,548556;;
0,086444;0,659444;0,547167;;
0,084333;0,660056;0,545056;;
0,085667;0,6555;0,542389;;
0,086222;0,656722;0,545889;;
0,083667;0,6545;0,5455;;
0,085667;0,657778;0,542;;
0,086222;0,658556;0,545389;;
0,087;0,660167;0,669278;;
0,087222;0,655222;0,545778;;
0,087333;0,661889;0,544278;;
0,086667;0,660556;0,543833;;
0,086444;0,658056;0,547833;;
0,084889;0,659667;0,544333;;
0,087333;0,656889;0,541667;;
0,085111;0,653111;0,547056;;
0,086556;0,662722;0,542944;;
0,085556;0,656944;0,547056;;
0,086667;0,657667;0,544333;;
0,084111;0,658556;0,5445;;
0,086222;0,657944;0,544;;
0,086556;0,664278;0,544056;;
0,087889;0,656167;0,541556;;
0,085889;0,656056;0,541222;;
0,087333;0,659778;0,541889;;
0,092667;0,659667;0,546778;;
0,085667;0,657556;0,548222;;
0,090444;0,661444;0,545333;;
0,087556;0,659722;0,543556;;
0,083889;0,661667;0,544833;;
0,084889;0,653444;0,544222;;
0,086556;0,656222;0,541278;;
0,086667;0,662667;0,541944;;
0,084556;0,659556;0,544833;;
0,085;0,659389;0,545889;;
0,087111;0,660167;0,543;;
0,110111;0,652167;0,543444;;
0,088333;0,656611;0,548722;;
0,086556;0,657667;0,5455;;
0,087;0,658556;0,545056;;
0,084444;0,656222;0,542778;;
0,084667;0,657722;0,543444;;
0,084111;0,659944;0,542;;
0,084556;0,654278;0,545389;;
0,087444;0,655444;0,544444;;
0,086333;0,658333;0,544556;;
0,086444;0,659944;0,545056;;
0,087222;0,659222;0,544944;;
0,086556;0,655611;0,545111;;
0,086444;0,659889;0,545;;
0,086667;0,659056;0,544389;;
0,087778;0,655167;0,542889;;
0,087333;0,656667;0,543;;
0,088556;0,657667;0,549111;;
0,085778;0,657556;0,544389;;
0,084556;0,655444;0,544944;;
0,086667;0,652611;0,544667;;
0,086333;0,657444;0,543778;;
0,085556;0,659222;0,542056;;
0,084333;0,657;0,546444;;
0,086889;0,657;0,543722;;
0,087444;0,659833;0,550389;;
0,085889;0,6575;0,543222;;
0,086556;0,662056;0,545444;;
0,261444;0,656944;0,544556;;
0,086667;0,659111;0,541;;
0,085667;0,66;0,548;;
0,087111;0,661389;0,546056;;
0,088;0,661667;0,542056;;
0,084556;0,745056;0,545333;;
0,086333;0,660556;0,545;;
0,086;0,660722;0,543667;;
0,086333;0,660111;0,542556;;
0,085556;0,660333;0,542667;;
0,088889;0,657722;0,543556;;
0,085333;0,659333;0,543667;;
0,088556;0,662167;0,539889;;
0,085667;0,658611;0,544056;;
0,083222;0,66;0,545333;;
0,086556;0,656444;0,541056;;
0,085444;0,656611;0,548667;;
0,085667;0,655778;0,541167;;
0,086444;0,653167;0,543167;;
0,087333;0,661611;0,539222;;
0,087444;0,658833;0,546889;;
0,087222;0,658222;0,543889;;
0,088222;0,657278;0,548556;;
0,084667;0,657;0,542111;;
0,088333;0,659889;0,546611;;
0,085778;0,657111;0,543444;;
0,088222;0,660722;0,543389;;
0,086222;0,659778;0,542444;;
0,087444;0,661389;0,542278;;
0,086889;0,655833;0,545;;
0,083;0,661056;0,547167;;
0,087556;0,663;0,545611;;
0,085556;0,659;0,543889;;
0,085;0,658389;0,544556;;
0,087889;0,663;0,545944;;
0,086778;0,657778;0,542222;;
0,086;0,657889;0,549056;;
0,084444;0,6575;0,541833;;
0,087556;0,654389;0,547111;;
0,084667;0,663222;0,547667;;
0,088;0,661611;0,540333;;
0,086556;0,658278;0,546556;;
0,087333;0,657889;0,549056;;
0,086556;0,660889;0,544111;;
0,085556;0,659556;0,545778;;
0,085667;0,662611;0,5435;;
0,086778;0,652778;0,547444;;
0,095222;0,658833;0,543278;;
0,087;0,654056;0,544778;;
0,086222;0,661611;0,546389;;
0,086889;0,658444;0,544444;;
0,086444;0,659278;0,5475;;
0,086111;0,656944;0,543111;;
0,086222;0,6615;0,544611;;
0,088778;0,656444;0,543611;;
0,101444;0,821333;0,541389;;
0,087778;0,659278;0,548278;;
0,085667;0,654667;0,544333;;
0,084889;0,654833;0,544222;;
0,087;0,660889;0,546;;
0,086222;0,658333;0,545944;;
0,091222;0,658278;0,545333;;
0,086222;0,661722;0,545111;;
0,087444;0,6595;0,542722;;
0,086333;0,657389;0,542111;;
0,085667;0,660167;0,547778;;
0,086778;0,655389;0,542611;;
0,087111;0,660667;0,543389;;
0,085111;0,655722;0,545944;;
0,088;0,659889;0,5475;;
0,085333;0,661389;0,542;;
0,087;0,657389;0,546944;;
0,086444;0,658722;0,543111;;
0,085;0,657222;0,542778;;
0,088111;0,661333;0,550444;;
0,084556;0,656556;0,543;;
0,084444;0,659944;0,545333;;
0,085889;0,658111;0,545056;;
0,113222;0,659167;0,5415;;
0,088444;0,660167;0,543222;;
0,087444;0,654167;0,544611;;
0,086;0,655056;0,5425;;
0,085444;0,660333;0,546;;
0,088333;0,654444;0,543;;
0,087556;0,657444;0,545056;;
0,084778;0,660222;0,543;;
0,086444;0,658167;0,543389;;
0,086111;0,6595;0,544722;;
0,087889;0,656889;0,542889;;
0,086222;0,655389;0,546167;;
0,088444;0,657611;0,544778;;
0,086333;0,660278;0,542889;;
0,086667;0,659778;0,545111;;
0,087333;0,657889;0,548222;;
0,086778;0,652389;0,545556;;
0,087667;0,654778;0,542722;;
0,087444;0,656556;0,542722;;
0,087111;0,659833;0,541278;;
0,087;0,660222;0,547944;;
0,085444;0,7655;0,542389;;
0,087111;0,659;0,544944;;
0,084667;0,657389;0,543556;;
0,087444;0,662056;0,545667;;
0,085222;0,658944;0,543333;;
0,085667;0,659222;0,543;;
0,085556;0,656444;0,550333;;
0,088;0,659611;0,545444;;
0,087333;0,658111;0,543611;;
0,086444;0,658;0,548778;;
0,085222;0,661333;0,543778;;
0,086333;0,658444;0,546556;;
0,086556;0,658667;0,545611;;
0,085778;0,658833;0,541167;;
0,086667;0,660833;0,541278;;
0,086556;0,656111;0,541333;;
0,085333;0,658611;0,547833;;
0,086222;0,657111;0,544278;;
0,087;0,660111;0,543444;;
0,085333;0,659111;0,542056;;
0,085778;0,658667;0,544333;;
0,086;0,657389;0,549056;;
0,085444;0,653944;0,545889;;
0,085222;0,652333;0,547111;;
0,087111;0,6555;0,544222;;
0,087;0,658611;0,545667;;
0,084222;0,659111;0,542333;;
0,086667;0,662722;0,544667;;
0,084667;0,659889;0,543833;;
0,086556;0,658722;0,5445;;
0,087111;0,657889;0,548889;;
0,085;0,657778;0,544389;;
0,086444;0,661333;0,544222;;
0,085778;0,659056;0,544556;;
0,089111;0,659222;0,543389;;
0,086556;0,6535;0,541722;;
0,086111;0,657722;0,546722;;
0,087444;0,659167;0,548;;
0,085778;0,660833;0,545167;;
0,087556;0,657;0,541056;;
0,087444;0,655389;0,542722;;
0,086778;0,658222;0,544333;;
0,085889;0,662222;0,548667;;
0,087333;0,660611;0,544389;;
0,086556;0,659111;0,544333;;
0,088;0,654889;0,540278;;
0,087111;0,660278;0,543333;;
0,085444;0,661167;0,542222;;
0,087333;0,660333;0,543222;;
0,087889;0,657667;0,548611;;
0,087667;0,658278;0,544389;;
0,084222;0,659389;0,545222;;
0,087111;0,658111;0,542833;;
0,086778;0,653889;0,541111;;
0,086889;0,6565;0,546333;;
0,087222;0,663333;0,542778;;
0,085667;0,662389;0,545722;;
0,086111;0,656722;0,541722;;
0,085889;0,657611;0,5435;;
0,084667;0,659889;0,543278;;
0,085111;0,658611;0,544;;
0,085556;0,654944;0,544222;;
0,086778;0,659;0,549111;;
0,084;0,659278;0,545;;
0,085778;0,656889;0,543444;;
0,086444;0,658333;0,543722;;
0,084222;0,66;0,678611;;
0,087778;0,656222;0,541333;;
0,087556;0,659722;0,543222;;
0,087;0,659333;0,5465;;
0,087222;0,658444;0,544778;;
0,087222;0,656556;0,542611;;
0,085333;0,658167;0,542056;;
0,087;0,662722;0,543722;;
0,085778;0,653111;0,544667;;
0,085;0,661222;0,544722;;
0,085889;0,660778;0,546056;;
0,085111;0,661056;0,632556;;
0,086222;0,660278;0,542167;;
0,087;0,656389;0,5485;;
0,086778;0,661444;0,541222;;
0,087;0,656944;0,546111;;
0,086444;0,660944;0,569333;;
0,085444;0,657778;0,541889;;
0,087222;0,659056;0,546167;;
0,087111;0,656667;0,544778;;
0,085667;0,659278;0,542556;;
0,086111;0,656944;0,545222;;
0,087222;0,657833;0,545222;;
0,086;0,660444;0,541722;;
0,087667;0,657389;0,541944;;
0,086778;0,661833;0,541833;;
0,087778;0,656167;0,544222;;
