Primary Ray Stage;Intersection Stage;Color Stage;;
0,086778;0,673929;0,543444;;
0,087444;0,673455;0,544253;;
0,086556;0,675081;0,559899;;
0,087;0,67498;0,545162;;
0,085444;0,674101;0,544758;;
0,087;0,673929;0,543485;;
0,086556;0,673949;0,542687;;
0,088;0,674727;0,543364;;
0,086111;0,672616;0,542586;;
0,087111;0,673788;0,543626;;
0,084667;0,671253;0,544071;;
0,088444;0,673495;0,542859;;
0,086333;0,673485;0,543939;;
0,085778;0,674768;0,543646;;
0,087333;0,673939;0,54396;;
0,086333;0,673525;0,543616;;
0,088889;0,673657;0,542646;;
0,087556;0,671929;0,544283;;
0,086;0,69604;0,543778;;
0,086667;0,673182;0,544424;;
0,087111;0,673667;0,542869;;
0,088333;0,672525;0,543333;;
0,086556;0,676313;0,543929;;
0,088;0,675081;0,543242;;
0,083444;0,674596;0,542707;;
0,086556;0,675455;0,54296;;
0,087778;0,673919;0,542606;;
0,087222;0,672869;0,543232;;
0,088444;0,673081;0,54298;;
0,086556;0,674737;0,564535;;
0,085889;0,674535;0,543354;;
0,088;0,675404;0,543313;;
0,087667;0,67496;0,542273;;
0,085556;0,673051;0,543596;;
0,088444;0,673667;0,543424;;
0,084111;0,672859;0,543687;;
0,086222;0,674091;0,541697;;
0,087667;0,674646;0,544091;;
0,084667;0,689273;0,543152;;
0,086889;0,673929;0,542697;;
0,086333;0,674273;0,542939;;
0,086778;0,672758;0,542545;;
0,085333;0,674818;0,542616;;
0,086111;0,680556;0,542939;;
0,088778;0,673172;0,541828;;
0,085556;0,673384;0,541737;;
0,085889;0,672535;0,544384;;
0,085778;0,674515;0,542657;;
0,086667;0,674687;0,543687;;
0,086778;0,674525;0,542798;;
0,086667;0,675192;0,541566;;
0,086667;0,67503;0,542687;;
0,085;0,674263;0,542697;;
0,086889;0,673909;0,542;;
0,086;0,674293;0,543;;
0,088333;0,673707;0,542646;;
0,086778;0,675545;0,54396;;
0,087889;0,674455;0,542566;;
0,087889;0,675152;0,543545;;
0,086889;0,675293;0,542818;;
0,086778;0,673525;0,543525;;
0,086889;0,674152;0,543364;;
0,086;0,674061;0,542798;;
0,086444;0,674545;0,543081;;
0,086111;0,67296;0,542828;;
0,085111;0,674818;0,543323;;
0,087889;0,673818;0,543222;;
0,086778;0,676293;0,54298;;
0,086111;0,67598;0,544212;;
0,087;0,674273;0,543899;;
0,087667;0,672283;0,543727;;
0,087556;0,674424;0,54296;;
0,087556;0,674768;0,543646;;
0,086333;0,673424;0,543828;;
0,087444;0,673737;0,543202;;
0,086889;0,672859;0,543545;;
0,087222;0,673646;0,542929;;
0,086667;0,674061;0,542949;;
0,087333;0,674667;0,544162;;
0,085889;0,670828;0,54304;;
0,088;0,672222;0,543616;;
0,087444;0,687768;0,54503;;
0,088;0,673051;0,544929;;
0,086;0,673465;0,543061;;
0,087;0,673192;0,544384;;
0,086;0,675263;0,560828;;
0,088778;0,673909;0,547071;;
0,088222;0,673192;0,544141;;
0,088222;0,675051;0,543586;;
0,086333;0,689758;0,543263;;
0,086111;0,674071;0,543899;;
0,088222;0,673222;0,544253;;
0,086444;0,673818;0,543828;;
0,086222;0,676495;0,544192;;
0,087111;0,672778;0,542495;;
0,086444;0,676747;0,543475;;
0,111;0,673232;0,543343;;
0,087333;0,673111;0,543404;;
0,086444;0,673091;0,542242;;
0,085667;0,674162;0,543162;;
0,087556;0,672717;0,542192;;
0,085;0,67396;0,542525;;
0,087667;0,672919;0,543667;;
0,086333;0,689798;0,543939;;
0,088556;0,675121;0,542576;;
0,085556;0,673323;0,543838;;
0,086333;0,673222;0,542747;;
0,085556;0,673384;0,544596;;
0,087778;0,672343;0,543586;;
0,085556;0,674717;0,542758;;
0,084889;0,67503;0,544051;;
0,088667;0,672394;0,544071;;
0,087667;0,672051;0,542889;;
0,085667;0,673414;0,542616;;
0,086111;0,672384;0,543646;;
0,084222;0,672657;0,543091;;
0,085667;0,671626;0,542657;;
0,085222;0,672141;0,543505;;
0,110111;0,674949;0,543586;;
0,087889;0,675131;0,543646;;
0,088111;0,676778;0,543485;;
0,086444;0,674475;0,543434;;
0,084556;0,672586;0,543667;;
0,087444;0,673657;0,543131;;
0,086111;0,672788;0,542273;;
0,086889;0,672242;0,544535;;
0,086667;0,674121;0,542646;;
0,086111;0,673535;0,542758;;
0,087778;0,672859;0,543758;;
0,088111;0,672677;0,543808;;
0,088222;0,673859;0,546081;;
0,085;0,676131;0,543677;;
0,084111;0,674596;0,544061;;
0,086111;0,673657;0,543525;;
0,086667;0,672919;0,541606;;
0,086778;0,673283;0,543071;;
0,086333;0,672141;0,542909;;
0,087;0,674242;0,543101;;
0,088556;0,674131;0,543172;;
0,086667;0,674818;0,54299;;
0,088556;0,674879;0,542818;;
0,087111;0,674303;0,542879;;
0,086;0,67399;0,542323;;
0,085;0,671475;0,542485;;
0,087111;0,676444;0,542646;;
0,087111;0,673949;0,542455;;
0,086444;0,672717;0,54302;;
0,086333;0,674586;0,541263;;
0,087444;0,671646;0,542424;;
0,088556;0,672576;0,542758;;
0,086889;0,673152;0,542253;;
0,087;0,674808;0,541303;;
0,085111;0,676182;0,542889;;
0,085667;0,673535;0,54199;;
0,086778;0,673121;0,541768;;
0,086667;0,672323;0,541434;;
0,086778;0,675596;0,541586;;
0,085778;0,674061;0,542515;;
0,085444;0,674758;0,543495;;
0,087778;0,673879;0,543414;;
0,086667;0,673717;0,542606;;
0,084556;0,672576;0,542434;;
0,083889;0,673434;0,543596;;
0,085556;0,673253;0,54296;;
0,086556;0,673636;0,543333;;
0,087333;0,674899;0,543364;;
0,086;0,673919;0,543162;;
0,088;0,673586;0,543343;;
0,087333;0,673051;0,543687;;
0,087556;0,673283;0,544414;;
0,085333;0,674313;0,543293;;
0,086444;0,672636;0,542707;;
0,196333;0,674182;0,542869;;
0,087778;0,675172;0,543354;;
0,086556;0,675202;0,543828;;
0,086556;0,673394;0,543465;;
0,086889;0,674323;0,543737;;
0,086222;0,673162;0,543424;;
0,087889;0,674768;0,543465;;
0,087111;0,673747;0,544697;;
0,086556;0,673162;0,54398;;
0,085667;0,672232;0,544051;;
0,087222;0,672253;0,544212;;
0,088333;0,673909;0,543333;;
0,085222;0,673707;0,544384;;
0,086778;0,673859;0,542889;;
0,087778;0,671586;0,543293;;
0,085333;0,671909;0,544192;;
0,085667;0,67397;0,543808;;
0,086556;0,673596;0,543333;;
0,086444;0,674606;0,543697;;
0,086111;0,675232;0,54301;;
0,084444;0,674111;0,544869;;
0,087556;0,673505;0,543556;;
0,087333;0,674737;0,54399;;
0,085222;0,673616;0,543485;;
0,087;0,696717;0,544525;;
0,104444;0,673838;0,544556;;
0,091556;0,678545;0,544253;;
0,087444;0,673919;0,543657;;
0,087222;0,672798;0,543515;;
0,087;0,673242;0,544424;;
0,088444;0,673394;0,544778;;
0,087111;0,672919;0,544869;;
0,086889;0,674071;0,543697;;
0,086556;0,673657;0,543354;;
0,087889;0,674596;0,543455;;
0,085111;0,673636;0,544909;;
0,087444;0,67496;0,543515;;
0,086111;0,674343;0,543828;;
0,084111;0,673869;0,543949;;
0,085222;0,697444;0,545071;;
0,086667;0,672747;0,542566;;
0,086222;0,674091;0,544667;;
0,086778;0,674848;0,54402;;
0,087111;0,671081;0,543404;;
0,087556;0,67304;0,543253;;
0,084222;0,672899;0,543515;;
0,087667;0,675333;0,543111;;
0,087444;0,673566;0,543798;;
0,084889;0,67299;0,542475;;
0,086889;0,673657;0,543414;;
0,085556;0,672606;0,544091;;
0,087667;0,673485;0,543778;;
0,086889;0,674485;0,543333;;
0,086333;0,672131;0,543798;;
0,087222;0,673636;0,568455;;
0,086556;0,673707;0,543657;;
0,088;0,671576;0,558919;;
0,086778;0,673828;0,560404;;
0,085889;0,673414;0,542818;;
0,086444;0,677182;0,544929;;
0,086889;0,675263;0,542657;;
0,086889;0,674768;0,545081;;
0,085778;0,675131;0,543707;;
0,091556;0,692949;0,544293;;
0,085333;0,673687;0,542626;;
0,087111;0,67299;0,542626;;
0,087;0,673939;0,570596;;
0,088;0,673061;0,542455;;
0,088;0,672758;0,54203;;
0,086556;0,671646;0,543121;;
0,086778;0,673535;0,543;;
0,087111;0,672828;0,543192;;
0,086222;0,67402;0,542495;;
0,086667;0,67404;0,543212;;
0,086556;0,673444;0,541687;;
0,085667;0,675485;0,542758;;
0,086889;0,672505;0,542424;;
0,085667;0,670848;0,542212;;
0,086667;0,672929;0,542414;;
0,087556;0,674798;0,543172;;
0,085667;0,673182;0,558515;;
0,085556;0,672646;0,541899;;
0,087;0,674939;0,543263;;
0,084889;0,672515;0,542162;;
0,085222;0,674061;0,558354;;
0,085778;0,672061;0,556828;;
0,084556;0,672606;0,542636;;
0,087667;0,67297;0,540616;;
0,086556;0,674939;0,541778;;
0,085444;0,674818;0,543081;;
0,085;0,67198;0,54299;;
0,089;0,67496;0,565909;;
0,086778;0,673061;0,542697;;
0,087778;0,67503;0,543859;;
0,087667;0,674232;0,542808;;
0,087111;0,67302;0,542828;;
0,086667;0,675121;0,543677;;
0,087333;0,672859;0,544566;;
0,087222;0,673869;0,542535;;
0,086889;0,672232;0,543414;;
0,085667;0,677747;0,543566;;
0,085111;0,674111;0,544222;;
0,087667;0,674;0,544616;;
0,087556;0,672051;0,543949;;
0,088667;0,675949;0,544465;;
0,087333;0,690788;0,543848;;
0,086333;0,672404;0,544081;;
0,085667;0,672949;0,54396;;
0,086889;0,674091;0,545333;;
0,088;0,674455;0,544192;;
0,086778;0,674424;0,544343;;
0,085667;0,673424;0,543859;;
0,099444;0,673202;0,543111;;
0,087222;0,674869;0,54397;;
0,086778;0,67402;0,560354;;
0,087778;0,674465;0,542838;;
0,085333;0,67403;0,543202;;
0,087333;0,673485;0,544051;;
0,087;0,674768;0,543737;;
0,084222;0,674798;0,543081;;
0,088444;0,673101;0,543566;;
0,087444;0,673899;0,544081;;
0,086667;0,673697;0,544465;;
0,087;0,672677;0,543505;;
0,086556;0,671949;0,543414;;
0,086556;0,674222;0,545101;;
0,087556;0,673929;0,545354;;
0,087556;0,674121;0,543909;;
0,085111;0,673475;0,543172;;
0,088111;0,673838;0,544444;;
0,087111;0,699475;0,54302;;
0,087333;0,674121;0,543848;;
0,084778;0,674657;0,543606;;
0,087333;0,675596;0,54404;;
0,086556;0,67503;0,543596;;
0,087778;0,676525;0,544828;;
0,086;0,67404;0,544394;;
0,088444;0,67201;0,54303;;
0,084333;0,670545;0,544667;;
0,085333;0,675929;0,543545;;
0,088111;0,672828;0,543929;;
0,085889;0,672485;0,542556;;
0,088222;0,675162;0,544051;;
0,085889;0,674788;0,544919;;
0,086222;0,673485;0,54303;;
0,087444;0,674505;0,543455;;
0,087667;0,674071;0,562061;;
0,084667;0,675596;0,543172;;
0,086667;0,674808;0,542697;;
0,086333;0,67302;0,543212;;
0,087667;0,673556;0,543051;;
0,087667;0,673949;0,542646;;
0,087;0,672404;0,564515;;
0,086667;0,675929;0,542929;;
0,086556;0,674778;0,543626;;
0,087222;0,673586;0,559333;;
0,085333;0,674737;0,559444;;
0,087778;0,675354;0,557475;;
0,087;0,673182;0,545434;;
0,086333;0,674889;0,544313;;
0,088222;0,673414;0,543758;;
0,087222;0,673455;0,544515;;
0,087556;0,671848;0,543859;;
0,086778;0,673505;0,544374;;
0,086;0,673848;0,543586;;
0,084556;0,673768;0,544838;;
0,086889;0,672071;0,543071;;
0,086556;0,673414;0,544131;;
0,086333;0,673222;0,542788;;
0,086667;0,673364;0,543242;;
0,085889;0,673556;0,541657;;
0,085222;0,674869;0,54297;;
0,087222;0,675232;0,542566;;
0,087;0,672727;0,541545;;
0,086444;0,673242;0,541687;;
0,085889;0,673182;0,542667;;
0,086444;0,690717;0,542434;;
0,087556;0,690798;0,541929;;
0,087444;0,674455;0,542747;;
0,086222;0,672919;0,543677;;
0,086333;0,674313;0,542152;;
0,087778;0,675758;0,54296;;
0,087222;0,702747;0,542505;;
0,087111;0,673838;0,543303;;
0,088222;0,674909;0,541354;;
0,085778;0,673636;0,541;;
0,086222;0,673889;0,542717;;
0,09;0,672859;0,542677;;
0,086222;0,673646;0,542455;;
0,085889;0,674313;0,541071;;
