Primary Ray Stage;Intersection Stage;Color Stage;;
0,097444;0,71587;2,669611;;
0,106556;0,713481;2,672019;;
0,105889;0,715759;2,669611;;
0,103556;0,715944;2,670037;;
0,103556;0,717907;2,670352;;
0,102778;0,714352;2,672778;;
0,101889;0,715852;2,671833;;
0,104556;0,714833;2,669185;;
0,097444;0,717759;2,67087;;
0,104556;0,719389;2,670556;;
0,106222;0,719315;2,670056;;
0,103222;0,715426;2,673444;;
0,105667;0,716593;2,667611;;
0,103889;0,716352;2,671296;;
0,103444;0,717426;2,670426;;
0,207667;0,715481;2,669148;;
0,091;0,719315;2,667352;;
0,098778;0,719944;2,667981;;
0,108556;0,713333;2,670241;;
0,108889;0,718074;2,698;;
0,086333;0,717315;2,667167;;
0,104556;0,715481;2,703241;;
0,083;0,721037;2,665685;;
0,106667;0,719241;2,669;;
0,104111;0,717204;2,664167;;
0,107444;0,714963;2,665907;;
0,106111;0,718278;2,666778;;
0,111667;0,713667;2,667741;;
0,108556;0,715648;2,668815;;
0,101444;0,747241;2,666444;;
0,108111;0,715722;2,665407;;
0,107333;0,717778;2,667352;;
0,083222;0,71737;2,666667;;
0,085556;0,7175;2,66737;;
0,105444;0,719648;2,668648;;
0,103333;0,714759;2,663389;;
0,102889;0,716481;2,66713;;
0,103444;0,718167;2,667944;;
0,105889;0,71813;2,666519;;
0,083;0,720741;2,664278;;
0,080889;0,719981;2,665481;;
0,105333;0,714796;2,667944;;
0,105;0,713648;2,701611;;
0,108333;0,714889;2,664833;;
0,106111;0,715093;2,662944;;
0,105778;0,717222;2,665833;;
0,111556;0,716537;2,664167;;
0,103333;0,715648;2,664852;;
0,103889;0,715833;2,664167;;
0,106222;0,71687;2,662981;;
0,082111;0,720056;2,66137;;
0,081778;0,721704;2,662611;;
0,100778;0,716056;2,6625;;
0,088556;0,714593;2,700241;;
0,104444;0,714574;2,66287;;
0,108889;0,718167;2,662815;;
0,104222;0,718815;2,661037;;
0,105222;0,752259;2,661648;;
0,102778;0,717815;2,662167;;
0,106667;0,716574;2,661444;;
0,104444;0,714333;2,693352;;
0,105889;0,714463;2,663389;;
0,104556;0,716315;2,667907;;
0,104;0,715037;2,66587;;
0,106667;0,717926;2,666815;;
0,105222;0,717241;2,6665;;
0,104556;0,717111;2,665907;;
0,108333;0,718963;2,668111;;
0,105889;0,714667;2,666556;;
0,104;0,713648;2,66887;;
0,103;0,721926;2,665019;;
0,105444;0,71463;2,667556;;
0,11;0,713463;2,668407;;
0,104444;0,713981;2,669889;;
0,102;0,714815;2,668648;;
0,105889;0,714556;2,670741;;
0,103556;0,715685;2,668889;;
0,102889;0,717111;2,705463;;
0,082667;0,721981;2,667889;;
0,106111;0,716463;2,667222;;
0,104;0,717667;2,667796;;
0,101222;0,717481;2,668204;;
0,104444;0,715907;2,670185;;
0,105667;0,715963;2,670037;;
0,105;0,718148;2,669204;;
0,104778;0,718241;2,669815;;
0,083778;0,720444;2,666741;;
0,082667;0,721593;2,667148;;
0,106444;0,713833;2,667296;;
0,106333;0,714167;2,669778;;
0,106778;0,716333;2,665241;;
0,108;0,718815;2,666593;;
0,108333;0,717556;2,668278;;
0,101778;0,718519;2,667852;;
0,105222;0,719074;2,66663;;
0,107222;0,716741;2,666148;;
0,098889;0,714463;2,666222;;
0,105222;0,716111;2,666889;;
0,106222;0,717148;2,667222;;
0,102222;0,721704;2,665204;;
0,096222;0,717537;2,66713;;
0,102889;0,715759;2,667;;
0,105667;0,717667;2,666019;;
0,119556;0,713759;2,667759;;
0,104111;0,71537;2,665611;;
0,081111;0,720722;2,665278;;
0,080778;0,720574;2,66563;;
0,106222;0,719852;2,66413;;
0,112222;0,719481;2,665574;;
0,104111;0,718537;2,665981;;
0,107444;0,718704;2,664556;;
0,104556;0,715981;2,668278;;
0,103778;0,717074;2,664537;;
0,082667;0,719241;2,664463;;
0,084;0,716963;2,665148;;
0,081333;0,714593;2,666278;;
0,104889;0,716981;2,665852;;
0,081;0,720667;2,660778;;
0,106556;0,716852;2,664056;;
0,103889;0,718204;2,665556;;
0,104889;0,716148;2,663981;;
0,105222;0,716907;2,663741;;
0,103667;0,718278;2,664685;;
0,104333;0,716389;2,663315;;
0,083444;0,741778;2,661241;;
0,109444;0,715833;2,661833;;
0,101556;0,715741;2,661648;;
0,081222;0,720741;2,657611;;
0,082556;0,720667;2,657148;;
0,105222;0,717167;2,660593;;
0,108222;0,714167;2,662259;;
0,112333;0,715648;2,660944;;
0,112667;0,714685;2,663;;
0,111778;0,715;2,666407;;
0,104667;0,713778;2,664759;;
0,122556;0,716963;2,696167;;
0,100778;0,715907;2,667722;;
0,102778;0,714037;2,669852;;
0,101333;0,715907;2,668741;;
0,101667;0,718574;2,667611;;
0,082889;0,722259;2,668815;;
