Primary Ray Stage;Intersection Stage;Color Stage;;
0,101889;0,667426;2,693185;;
0,102333;0,671574;2,690889;;
0,097889;0,671889;2,689667;;
0,102667;0,670815;2,689111;;
0,100667;0,667611;2,694407;;
0,114778;0,667537;2,69063;;
0,110556;0,668278;2,687759;;
0,101;0,669185;2,686259;;
0,105333;0,668907;2,682019;;
0,099889;0,669963;2,687741;;
0,100778;0,669574;2,685944;;
0,1;0,6705;2,683889;;
0,100667;0,669241;2,687926;;
0,104333;0,670759;2,689241;;
0,090556;0,669148;2,686685;;
0,100889;0,672056;2,683407;;
0,099667;0,671296;2,681907;;
0,099111;0,670019;2,692981;;
0,101556;0,666167;2,691556;;
0,106889;0,666593;2,687833;;
0,103333;0,704852;2,691611;;
0,095;0,671074;2,723796;;
0,099667;0,66713;2,694907;;
0,103333;0,66863;2,696889;;
0,107333;0,670426;2,691056;;
0,118444;0,669019;2,690759;;
0,114111;0,666222;2,692019;;
0,100667;0,6675;2,696852;;
0,100333;0,668407;2,689167;;
0,099889;0,668148;2,694019;;
0,112667;0,667833;2,693907;;
0,099222;0,667019;2,6935;;
0,104444;0,668852;2,728648;;
0,103667;0,670852;2,698407;;
0,101889;0,668852;2,699111;;
0,096222;0,668852;2,69837;;
0,101889;0,668556;2,693759;;
0,100444;0,669537;2,733778;;
0,101778;0,668963;2,699278;;
0,100556;0,669889;2,694185;;
0,100778;0,669481;2,695296;;
0,103;0,667778;2,70037;;
0,100667;0,667907;2,694519;;
0,105222;0,672852;2,696889;;
0,101667;0,669185;2,698352;;
0,099889;0,668278;2,692537;;
0,100111;0,667759;2,691667;;
0,1;0,670537;2,698704;;
0,102222;0,668407;2,695056;;
0,122556;0,66813;2,697296;;
0,095333;0,668759;2,693389;;
0,100222;0,670944;2,694907;;
0,096667;0,699778;2,692574;;
0,100667;0,670796;2,729259;;
0,123222;0,66763;2,692796;;
0,094;0,66763;2,729167;;
0,100889;0,668241;2,693889;;
0,099778;0,669296;2,690796;;
0,108889;0,669333;2,694667;;
0,092556;0,667056;2,695;;
0,113889;0,669574;2,687056;;
0,102667;0,670222;2,69437;;
0,104333;0,667259;2,694093;;
0,107556;0,667574;2,693074;;
0,099889;0,670481;2,694167;;
0,104778;0,668833;2,697074;;
0,099889;0,669222;2,686574;;
0,118222;0,667315;2,691315;;
0,117111;0,702481;2,696296;;
0,120667;0,668259;2,724278;;
0,099889;0,666852;2,691426;;
0,103778;0,66513;2,684556;;
0,1;0,66813;2,697389;;
0,101222;0,668981;2,692519;;
0,108111;0,667741;2,68913;;
0,106444;0,670981;2,686685;;
0,120889;0,668019;2,687037;;
0,092667;0,666648;2,689389;;
0,102333;0,667981;2,692093;;
0,106333;0,670111;2,688759;;
0,090444;0,669111;2,721167;;
0,098778;0,668796;2,689148;;
0,110222;0,704667;2,688259;;
0,100333;0,667944;2,684926;;
