Primary Ray Stage;Intersection Stage;Color Stage;;
0,471333;4,478091;220,11398;;
0,486889;4,484202;220,168505;;
0,474;4,48304;220,104152;;
0,486222;4,475515;220,097737;;
0,481889;4,459707;220,111152;;
0,491889;4,504879;219,990657;;
0,475111;4,412152;220,078061;;
0,489444;4,516364;220,120232;;
0,480222;4,467828;220,124949;;
0,476889;4,469657;220,159242;;
0,477556;4,452949;220,003677;;
0,479444;4,466485;220,123636;;
0,477;4,499889;220,056828;;
0,493667;4,446848;220,143909;;
0,490333;4,450909;220,112384;;
0,482222;4,487848;220,122626;;
0,481889;4,494444;220,176929;;
0,480333;4,499263;220,078788;;
0,480222;4,492596;220,123515;;
0,484444;4,486697;220,096242;;
0,488444;4,459556;220,267495;;
0,487111;4,460808;220,15598;;
0,477889;4,502202;220,079273;;
0,481778;4,479081;220,147202;;
0,487;4,439253;220,021566;;
0,487667;4,450283;220,222313;;
0,480222;4,488869;220,039939;;
0,475;4,480949;220,096444;;
0,478667;4,470899;220,198313;;
0,481;4,431566;220,14799;;
0,480111;4,518626;220,096212;;
0,474111;4,481495;220,118465;;
0,486556;4,511737;220,088869;;
0,477889;4,504434;220,106778;;
0,490667;4,501212;220,146636;;
0,482778;4,470616;220,159798;;
0,481889;4,475788;220,088667;;
0,473333;4,486354;220,114434;;
0,481222;4,45802;219,999465;;
0,479889;4,453909;220,150747;;
0,486667;4,484838;220,080384;;
0,479778;4,495283;220,125758;;
0,482444;4,516424;220,169485;;
0,480556;4,486475;220,031586;;
0,483111;4,465566;220,148384;;
0,476;4,531646;220,013545;;
0,491;4,504525;220,199061;;
0,487111;4,470343;220,051323;;
0,484778;4,457909;220,086525;;
0,489111;4,51398;220,036364;;
0,478111;4,481859;220,108333;;
0,484333;4,476051;220,156869;;
0,491;4,449576;220,042495;;
0,485778;4,505646;220,07603;;
0,486;4,506364;220,11197;;
0,493667;4,464394;220,099869;;
0,488;4,502525;220,138707;;
0,491778;4,505535;220,114626;;
0,485556;4,465838;220,108697;;
0,485556;4,483222;220,11697;;
0,485111;4,468232;220,12203;;
0,485111;4,472949;220,105525;;
0,481444;4,503869;220,035879;;
0,478222;4,477768;220,163586;;
0,477444;4,506212;220,01803;;
0,495889;4,470909;220,158758;;
0,478444;4,443626;220,134253;;
0,483333;4,477141;220,13004;;
0,484111;4,460414;220,064586;;
0,481444;4,466414;220,115727;;
0,473111;4,482263;220,120404;;
0,487556;4,452444;220,018081;;
0,487111;4,445172;220,190293;;
0,472778;4,443263;220,118778;;
0,5;4,499596;220,054212;;
0,471444;4,426;220,088172;;
0,495444;4,498808;220,106081;;
0,488889;4,513131;220,129081;;
0,487778;4,472202;220,036;;
0,479;4,479424;220,121636;;
0,475889;4,533899;220,060586;;
0,476667;4,479596;220,070374;;
0,483667;4,530889;220,120111;;
0,490444;4,478242;220,031677;;
0,478667;4,529859;220,031212;;
0,488;4,429192;220,029737;;
0,496889;4,499394;220,157212;;
0,477556;4,469424;220,137323;;
0,482333;4,515172;220,17402;;
0,479889;4,480535;220,119364;;
0,471333;4,453667;220,15796;;
0,490889;4,457576;220,067232;;
0,491667;4,490727;220,05202;;
0,487;4,451636;220,050657;;
0,476;4,438364;220,129485;;
0,477778;4,52604;220,198788;;
0,480667;4,517556;220,080788;;
0,481556;4,50504;220,161424;;
0,475444;4,460232;220,064909;;
0,486889;4,477121;220,095657;;
0,479667;4,475152;220,113687;;
0,478111;4,40598;220,026212;;
0,465111;4,467182;220,054141;;
0,486889;4,413505;220,095566;;
0,480778;4,442;220,013071;;
0,488556;4,452141;220,155081;;
0,488778;4,473152;220,052061;;
0,480556;4,495646;220,114293;;
0,493222;4,470798;220,187283;;
0,480778;4,445515;220,095636;;
0,477889;4,454859;220,143737;;
0,479556;4,450273;220,017869;;
0,476;4,449707;220,024646;;
0,484667;4,486717;220,198646;;
0,489111;4,480434;220,099687;;
0,471;4,451354;220,08603;;
0,481889;4,510606;219,995242;;
0,483222;4,536657;220,097707;;
0,489333;4,456404;219,994354;;
0,494222;4,499202;220,134394;;
0,484667;4,479879;220,177909;;
0,49;4,503475;220,163586;;
0,481667;4,476414;220,198909;;
0,480222;4,499343;220,174242;;
0,479556;4,455778;220,068596;;
0,487778;4,451808;220,113192;;
0,485222;4,456586;220,154717;;
0,480556;4,448556;220,154333;;
0,492667;4,431374;220,124253;;
0,482889;4,453283;220,090687;;
0,481444;4,414444;220,030798;;
