Primary Ray Stage;Intersection Stage;Color Stage;;
0,529333;11,756759;48,841741;;
0,528333;11,758611;48,876815;;
0,529;11,758519;48,882556;;
0,528778;11,756278;48,867333;;
0,528556;11,75863;48,84637;;
0,529222;11,757796;48,856037;;
0,529778;11,758685;48,879296;;
0,527889;11,758611;48,860907;;
0,529333;11,758204;48,859741;;
0,527667;11,75763;48,811944;;
0,527889;11,758019;48,877;;
0,529556;11,757389;48,862667;;
0,526778;11,758907;48,863204;;
0,529111;11,758833;48,826444;;
0,529222;11,757556;48,874148;;
0,528;11,757;48,882333;;
0,529;11,758444;48,864889;;
0,529111;11,756926;48,84763;;
0,528222;11,758333;48,864426;;
0,528667;11,75587;48,883167;;
0,529444;11,757;48,868741;;
0,529444;11,759037;48,844241;;
0,529;11,757019;48,826111;;
0,529333;11,759241;48,883037;;
0,527556;11,75613;48,869444;;
0,529556;11,759963;48,86237;;
0,529111;11,761926;48,814926;;
0,529111;11,757833;48,873685;;
0,527778;11,758685;48,880556;;
0,526556;11,759704;48,85987;;
0,529111;11,756926;48,840481;;
0,529889;11,757519;48,875556;;
0,529556;11,75663;48,877759;;
0,529111;11,757907;48,865278;;
0,528778;11,758296;48,844815;;
0,528556;11,758056;48,852889;;
0,528667;11,75763;48,886037;;
0,528;11,758481;48,868407;;
0,530111;11,75987;48,865463;;
0,529333;11,756241;48,813648;;
0,529444;11,75787;48,878204;;
0,528667;11,756556;48,860556;;
0,528444;11,759259;48,862537;;
0,529667;11,758796;48,824963;;
0,529111;11,758556;48,871185;;
0,526222;11,756593;48,877315;;
0,527444;11,756148;48,862852;;
0,529667;11,756667;48,837889;;
0,528333;11,757889;48,861167;;
0,527778;11,756741;48,878426;;
0,528444;11,758704;48,863333;;
0,529667;11,759815;48,843963;;
0,529222;11,757407;48,82987;;
0,529778;11,757852;48,880574;;
0,529778;11,758185;48,865963;;
0,528222;11,759722;48,863704;;
0,528556;11,757648;48,81563;;
0,528889;11,757963;48,876333;;
0,529556;11,757778;48,882426;;
0,529222;11,757852;48,856926;;
0,529556;11,758074;48,838389;;
0,526667;11,759241;48,868611;;
0,529667;11,755611;48,882222;;
0,529667;11,759241;48,861537;;
0,529;11,758;48,842315;;
0,529556;11,760704;48,852111;;
0,529333;11,759537;48,880611;;
0,528444;11,757722;48,868926;;
0,529556;11,757722;48,860926;;
0,528778;11,757296;48,813759;;
0,529778;11,756815;48,881574;;
0,528556;11,758278;48,872556;;
0,529222;11,756167;48,862407;;
0,529889;11,760167;48,826222;;
0,529111;11,757944;48,873852;;
0,529;11,758444;48,877074;;
0,529222;11,759074;48,862981;;
0,528556;11,757056;48,846093;;
0,529444;11,75887;48,853537;;
0,529111;11,757944;48,879352;;
0,529;11,758722;48,865093;;
0,529;11,756537;48,846222;;
0,528778;11,757315;48,827037;;
0,529;11,7565;48,877315;;
0,529556;11,757889;48,862574;;
0,527;11,756352;48,863;;
0,529667;11,756241;48,814315;;
0,529111;11,757463;48,881815;;
0,528222;11,759611;48,886407;;
0,529333;11,758593;48,868352;;
0,529222;11,755944;48,844593;;
0,529333;11,757889;48,874519;;
0,529444;11,756833;48,875074;;
0,527778;11,755611;48,860148;;
0,527778;11,758333;48,840167;;
0,529667;11,758944;48,855315;;
0,529778;11,757537;48,873778;;
0,529444;11,757889;48,860574;;
0,529;11,758204;48,855685;;
0,528222;11,758204;48,815;;
0,528889;11,75787;48,871926;;
0,528111;11,757889;48,868963;;
0,529222;11,757037;48,865852;;
0,528889;11,757574;48,828222;;
0,529;11,757537;48,875352;;
0,528556;11,758759;48,881889;;
0,529222;11,757907;48,871704;;
0,528667;11,757426;48,845481;;
0,529333;11,757519;48,8585;;
0,528333;11,75713;48,880926;;
0,529333;11,757741;48,862093;;
0,529556;11,758407;48,842556;;
0,528889;11,757667;48,823093;;
0,529778;11,758444;48,877278;;
0,529222;11,757;48,862333;;
0,529556;11,757093;48,861185;;
0,529111;11,757815;48,814981;;
0,529333;11,757759;48,876519;;
0,529111;11,75787;48,881537;;
0,529333;11,75663;48,868407;;
0,529667;11,758648;48,846759;;
0,529333;11,757463;48,880519;;
0,528556;11,758593;48,888463;;
0,529444;11,758111;48,86637;;
0,529667;11,759426;48,848833;;
0,529111;11,75887;48,853204;;
0,528;11,757556;48,877278;;
0,528333;11,757259;48,866685;;
0,529556;11,758056;48,855315;;
0,528778;11,759574;48,814556;;
0,527111;11,758519;48,873037;;
0,529778;11,756204;48,871222;;
0,529222;11,760611;48,861333;;
0,528;11,76;48,827315;;
0,529333;11,758222;48,877444;;
0,528778;11,757111;48,880426;;
0,528333;11,75813;48,863037;;
0,529222;11,756407;48,847519;;
0,528889;11,7565;48,860222;;
0,529;11,759222;48,881556;;
0,529111;11,757481;48,871074;;
