Primary Ray Stage;Intersection Stage;Color Stage;;
0,401;3,61387;12,112926;;
0,396111;3,726815;12,127519;;
0,401667;3,671037;12,110315;;
0,395111;3,6505;12,10763;;
0,401222;3,615333;12,106815;;
0,398222;3,686833;12,124407;;
0,396222;3,715685;12,134833;;
0,397444;3,666185;12,136519;;
0,395222;3,654296;12,137019;;
0,390667;3,63087;12,139574;;
0,396889;3,681907;12,142537;;
0,397667;3,598037;12,142833;;
0,399778;3,6785;12,134852;;
0,394444;3,647833;12,141222;;
0,398444;3,622667;12,135056;;
0,396111;3,640889;12,122944;;
0,397778;3,660611;12,132074;;
0,393667;3,678907;12,121778;;
0,399778;3,694056;12,120444;;
0,396667;3,673278;12,124926;;
0,396222;3,642685;12,107185;;
0,397556;3,690648;12,133444;;
0,395111;3,611963;12,146537;;
0,393444;3,621463;12,145426;;
0,395111;3,626389;12,136352;;
0,394556;3,574278;12,129907;;
0,394889;3,683574;12,137185;;
0,396444;3,691593;12,131926;;
0,393667;3,627259;12,137519;;
0,394667;3,636611;12,140981;;
0,4;3,692611;12,136537;;
0,406778;3,698111;12,138074;;
0,397222;3,678852;12,124741;;
0,399444;3,679074;12,131759;;
0,399111;3,650741;12,122389;;
0,396222;3,631241;12,115389;;
0,400333;3,678519;12,117204;;
0,400333;3,677685;12,13113;;
0,395778;3,661389;12,140593;;
0,398111;3,678389;12,13937;;
0,394222;3,590593;12,147278;;
0,388333;3,655759;12,145074;;
0,397111;3,677704;12,173463;;
0,398667;3,638741;12,133296;;
0,391222;3,641759;12,145241;;
0,406222;3,669778;12,141407;;
0,402556;3,660963;12,125389;;
0,400667;3,635463;12,142889;;
0,392333;3,674056;12,137444;;
0,394778;3,632648;12,131574;;
0,394667;3,644593;12,126296;;
0,396444;3,684426;12,106963;;
0,400333;3,668667;12,111481;;
0,398889;3,634537;12,132963;;
0,393111;3,632093;12,132722;;
0,395;3,658407;12,145167;;
0,394778;3,645389;12,145259;;
0,395556;3,670796;12,139833;;
0,396556;3,723389;12,134852;;
0,396333;3,683259;12,137426;;
0,392333;3,643796;12,13213;;
0,398333;3,618926;12,139389;;
0,397111;3,711056;12,136389;;
0,394556;3,664556;12,13087;;
0,394;3,606852;12,12837;;
0,395;3,666815;12,133815;;
0,396333;3,620296;12,131981;;
0,399222;3,702389;12,114963;;
0,399667;3,649667;12,12513;;
0,396;3,643815;12,138463;;
0,398111;3,662333;12,128333;;
0,397333;3,62887;12,130241;;
0,398889;3,643926;12,143019;;
0,393333;3,698759;12,138259;;
0,400111;3,660056;12,140019;;
0,398111;3,693407;12,146278;;
0,393222;3,658963;12,134074;;
0,397667;3,676981;12,130778;;
0,398;3,624167;12,139407;;
0,398111;3,672074;12,136759;;
0,401667;3,654241;12,153741;;
0,402111;3,624037;12,116556;;
0,398444;3,629648;12,123259;;
0,395111;3,699519;12,124426;;
0,395444;3,686444;12,110741;;
0,391778;3,697926;12,136963;;
0,402333;3,590093;12,134315;;
0,393778;3,634019;12,128148;;
0,396667;3,670611;12,136074;;
0,396778;3,647926;12,142981;;
0,399;3,661148;12,137889;;
0,396111;3,657704;12,126056;;
0,397333;3,619704;12,14387;;
0,396;3,646704;12,1355;;
0,400778;3,660148;12,134852;;
0,401;3,665019;12,126519;;
0,395111;3,672463;12,127481;;
0,402889;3,674407;12,13037;;
0,397556;3,674741;12,125167;;
0,395333;3,611759;12,116907;;
0,396667;3,605315;12,11137;;
0,398111;3,725315;12,120741;;
0,399556;3,673778;12,135944;;
0,397222;3,660315;12,136463;;
0,4;3,669463;12,138185;;
0,396444;3,676556;12,13987;;
0,399444;3,616667;12,154463;;
0,4;3,670037;12,141815;;
0,404667;3,645759;12,171037;;
0,400667;3,686852;12,128259;;
0,397667;3,611963;12,120611;;
0,399222;3,704944;12,136056;;
0,395111;3,660241;12,143259;;
0,4;3,692444;12,146037;;
0,401444;3,700556;12,126574;;
0,39;3,660889;12,118759;;
0,396667;3,618352;12,106852;;
0,403444;3,69713;12,115204;;
0,395222;3,657481;12,131241;;
