Primary Ray Stage;Intersection Stage;Color Stage;;
0,443667;3,393167;12,47587;;
0,442556;3,396944;12,470537;;
0,439444;3,39363;12,472296;;
0,436667;3,390852;12,471815;;
0,439667;3,393093;12,466852;;
0,437111;3,394167;12,460944;;
0,440111;3,395889;12,447352;;
0,441333;3,39537;12,454204;;
0,437222;3,395556;12,469148;;
0,435222;3,39537;12,475963;;
0,444333;3,396259;12,47813;;
0,440889;3,398389;12,477667;;
0,442222;3,399815;12,477611;;
0,440778;3,397407;12,4785;;
0,437111;3,455037;12,477093;;
0,442556;3,39987;12,471407;;
0,441889;3,385352;12,532944;;
0,436111;3,395759;12,470315;;
0,439889;3,402185;12,471296;;
0,437222;3,392519;12,469593;;
0,440222;3,391389;12,462741;;
0,436;3,395537;12,464074;;
0,436444;3,394074;12,449981;;
0,440333;3,3945;12,455685;;
0,44;3,401241;12,466722;;
0,437222;3,391463;12,477667;;
0,441;3,391389;12,477667;;
0,440333;3,396241;12,47737;;
0,439333;3,400519;12,4735;;
0,438;3,391296;12,476407;;
0,439333;3,395259;12,479222;;
0,438556;3,396537;12,46887;;
0,444667;3,39713;12,471426;;
0,445333;3,396;12,470426;;
0,433444;3,400333;12,468981;;
0,442111;3,389407;12,467778;;
0,442778;3,397611;12,463389;;
0,437;3,394407;12,462889;;
0,439333;3,399;12,450833;;
0,443556;3,394796;12,449648;;
0,443222;3,396574;12,468778;;
0,437889;3,398926;12,47437;;
0,444889;3,396352;12,479296;;
0,435778;3,393648;12,480389;;
0,445667;3,392611;12,480556;;
0,440444;3,401093;12,533463;;
0,438778;3,391056;12,476722;;
0,435889;3,396704;12,474315;;
0,439;3,390093;12,470241;;
0,440333;3,398056;12,471037;;
0,44;3,396074;12,468426;;
0,440222;3,397519;12,468815;;
0,442222;3,396111;12,460889;;
0,438778;3,389185;12,457759;;
0,438111;3,395685;12,454889;;
0,444222;3,391963;12,44613;;
0,441111;3,39363;12,46287;;
0,440778;3,393981;12,47337;;
0,435778;3,391981;12,476944;;
0,439444;3,401889;12,471056;;
0,433333;3,392315;12,473204;;
0,438889;3,391796;12,475111;;
0,440889;3,399278;12,465926;;
0,437;3,390574;12,458259;;
0,438333;3,396926;12,453889;;
0,441222;3,394907;12,454648;;
0,435111;3,392333;12,450185;;
0,441667;3,391111;12,450944;;
0,442444;3,391;12,45113;;
0,443333;3,393852;12,450222;;
0,437889;3,390074;12,443537;;
0,439111;3,402167;12,435926;;
0,441111;3,392093;12,449667;;
0,440333;3,389611;12,453481;;
0,442333;3,3935;12,453722;;
0,437889;3,394148;12,457833;;
0,439889;3,389167;12,454111;;
0,440111;3,393444;12,45513;;
0,440444;3,389796;12,451074;;
0,441333;3,394019;12,448019;;
0,440889;3,387796;12,449296;;
0,436889;3,39663;12,447463;;
0,438333;3,391593;12,448296;;
0,435;3,398907;12,446019;;
0,441778;3,40063;12,437685;;
0,438111;3,392056;12,435889;;
0,433556;3,399537;12,436259;;
0,439667;3,391093;12,4295;;
0,436111;3,398759;12,438815;;
0,440333;3,397519;12,444204;;
0,438222;3,391833;12,444056;;
0,441111;3,391481;12,448519;;
0,446667;3,389148;12,447019;;
0,444333;3,388333;12,44987;;
0,441667;3,395296;12,453648;;
0,440111;3,396296;12,447815;;
0,434556;3,396574;12,448759;;
0,434111;3,396037;12,448685;;
0,439111;3,390407;12,444426;;
0,435556;3,392889;12,450296;;
0,435;3,390815;12,441056;;
0,433778;3,391444;12,442259;;
0,441889;3,392593;12,436093;;
0,433556;3,392963;12,431296;;
0,440667;3,396537;12,436463;;
0,435444;3,391333;12,447093;;
0,443556;3,395074;12,45763;;
0,435889;3,394593;12,451722;;
0,441444;3,391852;12,458148;;
0,441556;3,39437;12,458111;;
0,432889;3,393241;12,460278;;
0,447222;3,403907;12,458241;;
0,429;3,395204;12,454889;;
0,437444;3,394167;12,455463;;
0,442222;3,488056;12,454333;;
0,441333;3,392981;12,457759;;
0,434333;3,391519;12,451667;;
0,434667;3,394426;12,452315;;
0,436333;3,392111;12,4515;;
0,441556;3,397167;12,443019;;
0,437889;3,396889;12,448778;;
0,444;3,389981;12,460556;;
0,436111;3,392667;12,46313;;
0,438;3,391852;12,463815;;
0,447556;3,394574;12,464778;;
0,437444;3,390019;12,463093;;
0,445111;3,394259;12,463148;;
0,434889;3,392074;12,461833;;
0,430889;3,390074;12,460907;;
0,443333;3,396444;12,462796;;
0,439;3,388093;12,46187;;
0,440889;3,38963;12,459704;;
0,442778;3,392815;12,45837;;
0,437889;3,391148;12,454963;;
0,443111;3,387741;12,454056;;
0,441667;3,398815;12,443296;;
0,435;3,389481;12,448315;;
0,434778;3,399037;12,458185;;
0,441778;3,387593;12,464778;;
0,442667;3,393556;12,465685;;
0,440222;3,389444;12,462796;;
0,435222;3,397185;12,464148;;
0,445333;3,3925;12,461704;;
0,436667;3,387278;12,457093;;
0,443222;3,390981;12,458778;;
