Primary Ray Stage;Intersection Stage;Color Stage;;
0,484222;2,923667;3,722444;;
0,475889;2,927556;3,707333;;
0,481778;2,925556;3,727;;
0,476556;2,927444;3,714;;
0,487667;2,925889;3,730333;;
0,477444;2,935111;3,718222;;
0,485667;2,933111;3,719111;;
0,482333;2,925333;3,717889;;
0,493333;2,930889;3,718444;;
0,485556;2,928333;3,733778;;
0,484;2,922889;3,709778;;
0,473667;2,929667;3,708667;;
0,485778;2,928111;3,719;;
0,484222;2,926778;3,719667;;
0,479333;2,920333;3,723;;
0,481;2,93;3,712222;;
0,476667;2,924778;3,719667;;
0,485444;2,925778;3,723667;;
0,482333;2,932667;3,723889;;
0,482444;2,923889;3,721889;;
0,475889;2,930111;3,719889;;
0,478778;2,921333;3,707556;;
0,484889;2,919444;3,727556;;
0,49;2,926778;3,718556;;
0,486556;2,931444;3,721556;;
0,466333;3,284111;3,724667;;
0,478667;2,930222;3,714889;;
0,496;2,922778;3,724111;;
0,488222;2,927778;3,718556;;
0,479222;2,922556;3,721222;;
0,488667;2,929444;3,723;;
0,478333;2,921333;3,716111;;
0,472556;2,929889;3,718222;;
0,482889;2,928889;3,724;;
0,480889;2,925111;3,736111;;
0,482333;2,927222;3,720333;;
0,470222;2,930889;3,717333;;
0,487667;2,932;3,731667;;
0,49;2,922889;3,711333;;
0,48;2,932667;3,718889;;
0,481667;2,926444;3,731556;;
0,475778;2,926889;3,710444;;
0,472778;2,935222;3,715889;;
0,472667;2,932889;3,736778;;
0,49;2,926333;3,711778;;
0,476111;2,925111;3,714667;;
0,479333;2,920889;3,721111;;
0,479;2,928;3,723222;;
0,486222;2,917778;3,724778;;
0,481556;2,926556;3,725;;
0,489333;2,928889;3,726444;;
0,475;2,927778;3,708333;;
0,495333;2,928333;3,720778;;
0,481778;2,925444;3,725889;;
0,477889;2,930333;3,727778;;
0,483556;2,932111;3,716778;;
0,483;2,924333;3,713111;;
0,479111;2,930222;3,719;;
0,477556;2,931444;3,723111;;
0,478778;2,927889;3,712889;;
0,480556;2,925889;3,710556;;
0,476111;2,921778;3,724111;;
0,486222;2,928444;3,721667;;
0,478556;2,929444;3,715444;;
0,493444;2,928333;3,712111;;
0,489444;2,925778;3,727667;;
0,477444;2,933889;3,712667;;
0,481444;2,936556;3,724444;;
0,486667;2,934111;3,716556;;
0,475889;2,926778;3,718333;;
0,493111;2,932667;3,720667;;
0,483556;2,931556;3,721778;;
0,472556;2,928667;3,713333;;
0,483778;2,930889;3,708889;;
0,481556;2,931222;3,720222;;
0,496667;2,926778;3,719778;;
0,477667;2,925;3,720444;;
0,486778;2,921889;3,716222;;
0,474667;2,927111;3,731667;;
0,479333;2,926444;3,721111;;
0,478778;2,925444;3,733111;;
0,470556;2,923778;3,721;;
0,486556;2,92;3,723111;;
0,486667;2,928;3,717222;;
0,472889;2,925;3,715222;;
0,475111;2,929111;3,711;;
0,483444;2,925;3,721222;;
0,483556;2,926778;3,713222;;
0,474778;2,928222;3,708111;;
0,479889;2,927333;3,709;;
0,469111;2,922444;3,711333;;
0,473889;2,928889;3,719444;;
0,491111;2,918333;3,707333;;
0,487778;2,927;3,720333;;
0,479556;2,929667;3,711222;;
0,475556;2,926;3,716111;;
0,490111;2,927222;3,717778;;
0,481889;2,922667;3,713889;;
0,481667;2,935444;3,715333;;
0,473111;2,920444;3,712333;;
0,479333;2,932;3,718444;;
0,488444;2,928778;3,718778;;
0,478556;2,929667;3,715556;;
0,822333;2,925333;3,711778;;
0,475667;2,929111;3,724444;;
0,485444;2,925111;3,716889;;
0,486333;2,928667;3,708;;
0,484;2,932444;3,709889;;
0,472;2,926889;3,716;;
0,487556;2,928444;3,712556;;
0,479;2,924889;3,726667;;
0,484667;2,925;3,712;;
0,474111;2,931222;3,713778;;
0,480778;2,933444;3,715333;;
0,480444;2,930556;3,729778;;
0,489889;2,931778;3,712111;;
0,830667;2,936667;3,714;;
0,486889;2,919444;3,717333;;
0,480222;2,926444;3,716889;;
0,472444;2,938556;3,718111;;
0,474111;2,924111;3,724778;;
0,470556;2,928556;3,716111;;
0,485;2,931778;3,721;;
0,482667;2,935444;3,716222;;
0,487556;2,924889;3,714889;;
0,474778;2,923222;3,723222;;
0,486111;2,930111;3,732333;;
0,480111;2,928556;3,726667;;
0,481667;2,931778;3,716111;;
0,480778;2,928111;3,720556;;
0,482222;2,926444;3,721;;
0,484667;2,919889;3,712111;;
0,483889;2,930889;3,715222;;
0,483222;2,926;3,730222;;
0,487333;2,930111;3,707222;;
0,475667;2,924;3,730667;;
0,477667;2,932;3,723;;
0,482222;2,925111;3,720778;;
0,478556;2,926;3,721667;;
0,482;2,928;3,717889;;
0,500778;2,927333;3,724222;;
0,486889;2,926667;3,726444;;
0,465667;2,926778;3,720111;;
0,481;2,925;3,72;;
0,481222;2,928444;3,723889;;
0,480333;2,921778;3,730222;;
0,486111;2,931111;3,718889;;
0,480667;2,926667;3,705111;;
0,483889;2,929778;3,725;;
0,476;2,923444;3,723111;;
0,481778;2,921333;3,715444;;
0,476556;2,924889;3,720889;;
0,473444;2,919667;3,71;;
0,469778;2,930444;3,715889;;
0,477;2,922889;3,712111;;
0,912667;2,927111;3,714556;;
0,477556;2,926111;3,729556;;
0,487444;2,926556;3,716333;;
0,471778;2,922333;3,724889;;
0,478;2,934444;3,717333;;
0,485778;2,931333;3,714;;
0,474667;2,933556;3,720333;;
0,485889;2,923556;3,724111;;
0,479111;2,926222;3,713444;;
0,480667;2,940333;3,716778;;
0,481444;2,931667;3,719333;;
0,474;2,934556;3,725778;;
0,484778;2,927222;3,717111;;
0,48;2,927889;3,73;;
0,481333;2,924556;3,726444;;
0,477556;2,929556;3,711889;;
0,483667;2,927889;3,703889;;
0,48;2,924;3,721;;
0,482222;2,934111;3,719444;;
0,483556;2,926;3,719778;;
0,494222;2,924667;3,724889;;
0,475;2,926333;3,719444;;
0,481556;2,925667;3,715778;;
0,479667;2,926222;3,715222;;
0,484111;2,925889;3,720556;;
0,485667;2,926889;3,716778;;
0,483111;2,931;3,716556;;
0,473778;2,926111;3,718;;
0,480778;2,925222;3,737333;;
0,479111;2,929444;3,718333;;
0,478556;2,926667;3,723;;
0,487889;2,928333;3,726111;;
0,482667;2,926444;3,719333;;
0,484444;2,926556;3,722667;;
0,480556;2,933444;3,715444;;
0,475778;2,915778;3,706889;;
0,473778;2,923111;3,727333;;
0,471222;2,922667;3,709667;;
0,483556;2,931889;3,722111;;
0,481444;2,925778;3,717444;;
0,470333;2,920889;3,715778;;
0,478556;2,924444;3,717778;;
0,475889;2,925889;3,723556;;
0,485889;2,920222;3,718889;;
0,487778;2,931;3,726556;;
0,476778;2,921111;3,713778;;
0,485667;2,927778;3,714556;;
0,472444;2,922111;3,721;;
0,473333;2,925556;3,714556;;
0,481778;2,925111;3,703444;;
0,494;2,928889;3,711111;;
0,478111;2,929444;3,723333;;
0,485444;2,929222;3,720556;;
0,479;2,918889;3,717778;;
0,485556;2,928556;3,716111;;
0,472333;2,923556;3,726333;;
0,480333;2,934;3,714778;;
0,480333;2,930444;3,704667;;
0,483111;2,930556;3,719222;;
0,482;2,926111;3,723;;
0,486444;2,940556;3,709;;
0,484222;2,924111;3,719333;;
0,482;2,93;3,722222;;
0,483556;2,928222;3,717222;;
0,475778;2,925;3,713667;;
0,489222;2,926;3,701556;;
0,484889;2,927778;3,719;;
0,480889;2,931667;3,717556;;
0,480889;2,928333;3,713222;;
0,480556;2,926222;3,719222;;
0,486;2,930778;3,719889;;
0,494778;2,94;3,713556;;
0,485222;2,925667;3,716;;
0,480556;2,920889;3,718667;;
0,478111;2,929778;3,709667;;
0,479333;2,921111;3,712667;;
0,486667;2,920111;3,723667;;
0,480222;2,926667;3,713444;;
0,487667;2,934444;3,715889;;
0,481333;2,930889;3,724222;;
0,482778;2,926;3,724556;;
0,485444;2,922;3,721222;;
0,481556;2,924;3,713444;;
0,486444;2,935556;3,711778;;
0,491111;2,929111;4,044778;;
0,479667;2,922778;3,715556;;
0,481333;2,93;3,717444;;
0,477889;2,929444;3,716222;;
0,484556;2,924667;3,716111;;
0,480333;2,922556;3,713889;;
0,486;2,934667;3,719111;;
0,884111;2,921;3,726667;;
0,484;2,932889;3,705667;;
0,475222;2,926667;3,723111;;
0,483222;2,923889;3,710778;;
0,486;2,927667;3,716222;;
0,489667;2,928333;3,710444;;
0,485333;2,928222;4,066333;;
0,478222;2,925111;3,727889;;
0,481111;2,924778;3,705444;;
0,487111;2,927;3,712333;;
0,473778;2,925889;3,721778;;
0,474889;2,927111;3,709444;;
0,472222;2,924444;3,722111;;
0,843111;2,930111;3,718667;;
0,479556;2,929;3,724333;;
0,479667;2,930444;3,710222;;
0,482889;2,931778;3,719556;;
0,484222;2,926444;3,724;;
0,479111;2,924778;3,712111;;
0,500333;2,920222;3,708444;;
0,485;2,927667;3,718556;;
0,476444;2,929;3,721778;;
0,479556;2,927444;3,715889;;
0,483444;2,930111;3,719;;
0,476111;2,929;3,715556;;
0,479111;2,923444;3,718556;;
0,489;2,925111;3,724;;
0,479889;2,926111;3,721778;;
0,496778;2,925778;3,726667;;
0,475111;2,924111;3,722333;;
0,471;2,922444;3,716667;;
0,476111;2,928;3,721667;;
0,480333;2,934111;3,727111;;
0,482222;2,927222;3,721222;;
0,477444;2,934556;3,714222;;
0,475444;2,927222;3,719222;;
0,480667;2,927667;3,724667;;
0,484444;2,928222;3,724667;;
0,491667;2,931889;3,721889;;
0,488889;2,928667;3,72;;
0,477;2,930222;3,721889;;
0,497444;3,294111;3,717;;
0,493;2,928222;3,720111;;
0,491889;2,932;3,718333;;
0,480444;2,931889;3,722556;;
0,482778;2,929222;3,718333;;
0,485111;2,930222;3,716333;;
0,485;2,927889;3,705;;
0,481778;2,923333;3,734222;;
0,485444;2,920889;3,718889;;
0,487333;2,925667;3,713556;;
0,484333;2,927778;3,713;;
0,494;2,925;3,724333;;
0,475444;2,928333;3,714556;;
0,480333;2,934778;3,716556;;
0,492444;2,931111;3,723778;;
0,483333;2,926444;3,721667;;
0,478444;2,936444;3,714556;;
0,482111;2,926222;3,721222;;
0,475444;2,927333;3,719444;;
0,483333;2,924889;3,723778;;
0,481556;2,932;3,716889;;
0,476333;2,926667;3,709;;
0,485556;2,930222;3,719556;;
0,485;2,933111;3,713667;;
0,476;2,925778;3,713;;
0,483111;2,923222;3,715111;;
0,510889;2,924778;3,718444;;
0,487444;2,927667;3,718333;;
0,481;2,926444;3,719778;;
0,470889;2,924778;3,718333;;
0,482667;2,929778;3,718;;
0,474667;2,920444;3,717889;;
0,495889;2,924;3,713111;;
0,479889;2,927333;3,726111;;
0,488778;2,924556;3,714111;;
0,491;2,928667;3,711222;;
0,483778;2,928556;3,714111;;
0,491;2,931;3,717667;;
0,474778;2,922778;3,727444;;
0,482222;2,930111;3,719778;;
0,496111;2,925889;3,711667;;
0,483556;2,923778;3,718444;;
0,479667;2,926222;3,708;;
0,473111;2,926778;3,715444;;
0,479222;2,925444;3,723222;;
0,479667;2,933222;3,71;;
0,483;2,923556;3,713;;
0,480444;2,916889;3,716444;;
0,480222;2,921556;3,727111;;
0,478667;2,928333;3,71;;
0,480778;2,928667;3,729;;
0,484889;2,928778;3,713556;;
0,483222;2,926889;3,722778;;
0,486778;2,928333;3,712;;
0,483222;2,926778;3,713667;;
0,475889;2,926556;3,715111;;
0,488556;2,926778;3,717889;;
0,485222;2,930556;3,721667;;
