Primary Ray Stage;Intersection Stage;Color Stage;;
2,179333;4,905929;419,650192;;0,49576
0,493444;4,486485;419,271758;;4,48741
0,493556;4,462929;419,240101;;419,32982
0,497889;4,458889;419,296323;;
0,485667;4,50898;419,295283;;
0,499;4,497737;419,095313;;
0,484778;4,430566;419,226313;;
0,524778;4,499192;419,26498;;
0,495333;4,516515;419,337909;;
0,494333;4,488081;419,456919;;
0,489111;4,509212;419,463222;;
0,498;4,451333;419,171152;;
0,493889;4,516798;419,417778;;
0,494333;4,422343;419,283152;;
0,489;4,491485;419,451758;;
0,494333;4,488929;419,415444;;
0,489444;4,444616;419,428141;;
0,491222;4,514434;419,441556;;
0,490556;4,461556;419,39297;;
0,489667;4,531485;419,431737;;
0,492222;4,471899;419,344535;;
0,501556;4,489525;419,382222;;
0,503778;4,470455;419,430162;;
0,492111;4,466838;419,310404;;
0,490889;4,46997;419,519253;;
0,501;4,464364;419,406273;;
0,496111;4,49498;419,263242;;
0,493556;4,459556;419,362818;;
0,498111;4,504949;419,400707;;
0,503889;4,493495;419,416737;;
0,500333;4,492283;419,402222;;
0,490889;4,46703;419,352131;;
0,497;4,475535;419,391232;;
0,494778;4,509071;419,291626;;
0,493111;4,437;419,277737;;
0,508889;4,445455;419,583576;;
0,508333;4,505949;419,356687;;
0,490778;4,527828;418,958838;;
0,492889;4,461061;419,265586;;
0,496222;4,498687;419,247737;;
0,489444;4,456859;419,261081;;
0,498556;4,516576;419,363434;;
0,490889;4,491364;419,097636;;
0,497111;4,477899;419,338071;;
0,498111;4,498061;419,207636;;
0,494556;4,458717;419,220677;;
0,488222;4,476394;419,180646;;
0,491222;4,49598;419,190414;;
0,499444;4,489949;419,406939;;
0,495889;4,535616;419,252788;;
0,486778;4,495929;419,154465;;
0,500444;4,501323;419,309071;;
0,492222;4,446586;419,486081;;
0,496;4,44901;419,393475;;
0,495444;4,504545;419,403707;;
0,499889;4,485242;419,192061;;
0,494333;4,422232;419,454828;;
0,489222;4,469414;419,387606;;
0,492111;4,476232;419,273202;;
0,492222;4,491414;419,424404;;
0,505667;4,515768;419,220061;;
0,492;4,496404;419,258535;;
0,499556;4,490869;419,408061;;
0,489556;4,505859;419,40104;;
0,492;4,550232;419,414394;;
0,499;4,520848;419,251354;;
0,490889;4,475475;419,291354;;
0,492333;4,459596;419,308889;;
0,485222;4,481626;419,28704;;
0,489778;4,475;419,350121;;
0,498222;4,522576;419,418495;;
0,498889;4,513374;419,362768;;
0,501111;4,499071;419,389333;;
0,483556;4,477323;419,229152;;
0,499222;4,45303;419,213566;;
0,492556;4,494293;419,028283;;
0,503667;4,483192;419,024545;;
0,499556;4,520677;419,235576;;
0,498778;4,477828;419,224414;;
0,489111;4,469525;419,32003;;
0,498667;4,468414;419,069465;;
0,503556;4,484707;419,080515;;
0,496222;4,476051;419,316818;;
0,491556;4,472889;419,336101;;
0,494;4,470182;419,486131;;
0,505;4,510747;419,291737;;
0,497;4,507838;419,284525;;
0,500333;4,458424;419,488889;;
0,499444;4,521293;419,321818;;
0,494333;4,44796;419,337273;;
0,506556;4,532485;419,455646;;
0,499333;4,469646;419,525323;;
0,495556;4,494838;419,385859;;
0,490889;4,474596;419,525899;;
0,497889;4,591657;419,427455;;
0,495889;4,466202;419,393394;;
0,505111;4,532091;419,387556;;
0,493778;4,528141;419,543646;;
0,500556;4,486535;419,305111;;
0,492333;4,471192;419,260414;;
0,509444;4,490364;419,326798;;
0,492444;4,504434;419,289202;;
0,486222;4,427808;419,515646;;
0,503556;4,539141;419,444606;;
0,489889;4,499343;419,339657;;
0,49;4,480727;419,326909;;
0,486333;4,46404;419,368646;;
0,501222;4,508768;419,475212;;
0,490333;4,478111;419,260111;;
0,500556;4,435677;419,401253;;
0,504111;4,505222;419,466596;;
0,492778;4,497596;419,288596;;
0,488222;4,520919;419,241657;;
0,498444;4,473707;419,244394;;
0,491111;4,49297;419,211818;;
0,498556;4,425374;419,324626;;
