Primary Ray Stage;Intersection Stage;Color Stage;;
0,244444;2,406778;3,060556;;
0,241667;2,403222;3,060889;;
0,243333;2,404222;3,07;;
0,241333;2,716111;3,085;;
0,244111;2,409444;3,059444;;
0,241333;2,403778;3,067333;;
0,243444;2,408889;3,064333;;
0,240889;2,403;3,073556;;
0,245333;2,401444;3,087;;
0,246222;2,400889;3,084111;;
0,245111;2,399;3,069;;
0,241778;2,406556;3,076111;;
0,246;2,406111;3,052444;;
0,240222;2,407556;3,068778;;
0,240889;2,404333;3,052222;;
0,242;2,406778;3,083444;;
0,237778;2,399889;3,312444;;
0,244111;2,400222;3,056333;;
0,242111;2,407889;3,044667;;
0,242556;2,402333;3,092778;;
0,243333;2,398778;3,058;;
0,241667;2,401667;3,077667;;
0,243333;2,403556;3,066;;
0,240778;2,405556;3,053222;;
0,243556;2,405667;3,049889;;
0,240556;2,400667;3,072444;;
0,240889;2,409556;3,069444;;
0,241778;2,400111;3,056222;;
0,241111;2,405667;3,051222;;
0,244;2,405444;3,052;;
0,241667;2,402556;3,039111;;
0,242444;2,403556;3,057111;;
0,247111;2,404333;3,047556;;
0,244556;2,400889;3,071556;;
0,242;2,403778;3,062778;;
0,244;2,404111;3,065;;
0,239778;2,409111;3,059667;;
0,241667;2,409333;3,053222;;
0,241333;2,404222;3,046889;;
0,246444;2,408333;3,040111;;
0,243;2,403889;3,072444;;
0,244889;2,402556;3,077667;;
0,241667;2,409333;3,046667;;
0,244222;2,400333;3,072778;;
0,244889;2,408222;3,056889;;
0,242667;2,406556;3,082333;;
0,246889;2,406;3,061556;;
0,243222;2,397222;3,061;;
0,244778;2,400556;3,059889;;
0,239556;2,406;3,068889;;
0,242333;2,399667;3,078111;;
0,243333;2,406;3,065222;;
0,239444;2,403556;3,053556;;
0,242;2,407333;3,078778;;
0,245667;2,407889;3,055;;
0,241444;2,401667;3,069778;;
0,245333;2,399667;3,058444;;
0,241444;2,403;3,050444;;
0,248333;2,401556;3,060778;;
0,238444;2,408;3,321444;;
0,243778;2,408222;3,066222;;
0,242889;2,404222;3,061444;;
0,241;2,399667;3,052222;;
0,242111;2,403111;3,077667;;
0,237333;2,401889;3,068222;;
0,243667;2,401444;3,054333;;
0,241556;2,405;3,081778;;
0,246;2,409889;3,051444;;
0,238222;2,396111;3,072;;
0,242778;2,406222;3,094333;;
0,241111;2,403111;3,054556;;
0,239667;2,402889;3,050778;;
0,243667;2,403444;3,067;;
0,243889;2,397889;3,063778;;
0,245889;2,402111;3,067556;;
0,245889;2,399111;3,050556;;
0,239222;2,404444;3,067444;;
0,244667;2,404;3,083889;;
0,240556;2,406444;3,049333;;
0,249778;2,402444;3,059111;;
0,242778;2,401111;3,103111;;
0,498333;2,404333;3,045667;;
0,244556;2,409222;3,047667;;
0,244;2,405556;3,051;;
0,240444;2,409333;3,069444;;
0,240889;2,402444;3,055556;;
0,24;2,404889;3,053556;;
0,242778;2,402;3,079111;;
0,245111;2,412556;3,074222;;
0,245778;2,404889;3,062444;;
0,240667;2,398444;3,060222;;
0,239889;2,399889;3,081667;;
0,243222;2,402;3,079667;;
0,244333;2,414;3,059889;;
0,242667;2,402;3,052778;;
0,242333;2,404556;3,068778;;
0,241333;2,399333;3,042889;;
0,242667;2,404667;3,068778;;
0,241;2,408111;3,048111;;
0,244333;2,405667;3,046222;;
0,246222;2,403556;3,074111;;
0,240889;2,405;3,070111;;
0,245444;2,403667;3,070333;;
0,243556;2,399333;3,076111;;
0,238556;2,408889;3,097111;;
0,246556;2,399889;3,079556;;
0,243333;2,409889;3,051889;;
0,240778;2,405333;3,052667;;
0,241889;2,401111;3,099889;;
0,244667;2,399889;3,069444;;
0,244667;2,398667;3,046556;;
0,245;2,406556;3,065333;;
0,237111;2,405222;3,063667;;
0,245556;2,403;3,062667;;
0,244222;2,402778;3,067222;;
0,243111;2,402778;3,063111;;
0,240111;2,402667;3,065889;;
0,246667;2,401889;3,075778;;
0,238778;2,407222;3,049556;;
0,240556;2,403333;3,051333;;
0,240556;2,407111;3,073111;;
0,240778;2,404222;3,056556;;
0,241556;2,406111;3,104111;;
0,244778;2,401556;3,049333;;
0,242111;2,406667;3,058111;;
0,242667;2,403111;3,048778;;
0,241889;2,403778;3,064667;;
0,241667;2,402667;3,046778;;
0,242778;2,397778;3,071222;;
0,245111;2,407444;3,050444;;
0,246222;2,400333;3,066;;
0,243111;2,408111;3,073;;
0,49;2,402667;3,075222;;
0,241556;2,406444;3,089333;;
0,242111;2,403778;3,067111;;
0,245333;2,403222;3,062889;;
0,241556;2,405667;3,048778;;
0,242222;2,405778;3,078444;;
0,243889;2,408333;3,060444;;
0,242333;2,403667;3,076889;;
0,246222;2,396667;3,054;;
0,243667;2,405222;3,052333;;
0,243778;2,407111;3,062;;
0,237889;2,402222;3,065667;;
0,243667;2,4;3,057444;;
0,241222;2,406333;3,036444;;
0,242889;2,403333;3,066889;;
0,242556;2,407556;3,053667;;
0,243333;2,401667;3,078889;;
0,246778;2,402111;3,045333;;
0,245556;2,401444;3,060667;;
0,242;2,398;3,048222;;
0,245556;2,403556;3,059444;;
0,241889;2,403;3,051778;;
0,240333;2,403667;3,051444;;
0,243111;2,407333;3,061;;
0,243111;2,403444;3,055444;;
0,239778;2,406333;3,058778;;
0,242222;2,406556;3,044222;;
0,242667;2,409333;3,059444;;
0,239;2,405778;3,087111;;
0,241333;2,406667;3,062;;
0,243889;2,407333;3,041889;;
0,240556;2,402667;3,038667;;
0,242222;2,399778;3,060778;;
0,242889;2,408;3,073333;;
0,241444;2,406778;3,062111;;
0,249111;2,406;3,077667;;
0,240778;2,405889;3,054667;;
0,247444;2,410667;3,073;;
0,246333;2,407;3,078333;;
0,243444;2,408111;3,093222;;
0,244111;2,401889;3,060222;;
0,242778;2,402333;3,071;;
0,241;2,405;3,055333;;
0,241;2,406667;3,056444;;
0,241667;2,402111;3,061667;;
0,242444;2,409111;3,067778;;
0,244889;2,404111;3,062778;;
0,240556;2,403889;3,059778;;
0,243;2,408778;3,065556;;
0,242;2,405889;3,084778;;
0,242222;2,403444;3,083778;;
0,238333;2,408111;3,071222;;
0,243667;2,404778;3,095111;;
0,243778;2,397667;3,059667;;
0,245556;2,404556;3,065;;
0,246556;2,399778;3,058333;;
0,239;2,407;3,326222;;
0,239667;2,408333;3,066222;;
0,241778;2,400667;3,075333;;
0,244111;2,404667;3,070778;;
0,241333;2,401556;3,056778;;
0,242444;2,399444;3,045556;;
0,241222;2,409667;3,069222;;
0,246444;2,413889;3,058222;;
0,243;2,399778;3,069778;;
0,242556;2,407667;3,062778;;
0,242778;2,407556;3,059222;;
0,244222;2,402444;3,061889;;
0,239556;2,406333;3,062111;;
0,242889;2,403222;3,066111;;
0,242;2,402;3,064444;;
0,246333;2,404;3,096444;;
0,243778;2,397667;3,056222;;
0,239556;2,402111;3,061667;;
0,242556;2,403778;3,065778;;
0,247333;2,405;3,079;;
0,238778;2,407;3,073667;;
0,241556;2,405444;3,05;;
0,241;2,402889;3,049778;;
0,243889;2,406556;3,063556;;
0,243111;2,403111;3,061;;
0,238667;2,400778;3,090778;;
0,243222;2,405667;3,049889;;
0,239111;2,403778;3,076667;;
0,244778;2,400778;3,082889;;
0,240111;2,401;3,060333;;
0,241556;2,408889;3,047333;;
0,244667;2,405444;3,076778;;
0,242444;2,406111;3,075556;;
0,239556;2,401889;3,059889;;
0,242667;2,406667;3,061111;;
0,239556;2,404333;3,066556;;
0,240556;2,403778;3,055778;;
0,241222;2,401333;3,062111;;
0,244444;2,404333;3,067444;;
0,238222;2,407444;3,051556;;
0,242111;2,401222;3,048778;;
0,243444;2,408;3,051222;;
0,242222;2,404889;3,065444;;
0,242556;2,404444;3,060889;;
0,241111;2,404778;3,053889;;
0,242222;2,400778;3,062889;;
0,245222;2,403222;3,050889;;
0,244333;2,408;3,052889;;
0,241333;2,410556;3,057778;;
0,244444;2,407;3,064556;;
0,241778;2,404111;3,057889;;
0,241556;2,403444;3,061556;;
0,244222;2,401889;3,064556;;
0,241889;2,408667;3,089667;;
0,240111;2,401;3,071667;;
0,247222;2,402889;3,043889;;
0,239111;2,403444;3,061556;;
0,241111;2,400444;3,068;;
0,242667;2,404778;3,070444;;
0,241556;2,407222;3,057889;;
0,242222;2,403556;3,083111;;
0,243;2,407;3,066556;;
0,239556;2,401;3,047111;;
0,246333;2,407778;3,077778;;
0,242;2,408;3,059;;
0,238;2,408444;3,047667;;
0,239889;2,402222;3,067889;;
0,239444;2,402111;3,069222;;
0,245556;2,411;3,061222;;
0,237111;2,402556;3,053778;;
0,240111;2,404778;3,067333;;
0,237778;2,409333;3,063778;;
0,242333;2,402778;3,075444;;
0,243778;2,400889;3,060556;;
0,239778;2,411333;3,042111;;
0,242222;2,407111;3,066111;;
0,240333;2,405889;3,055556;;
0,243889;2,401222;3,068889;;
0,242;2,405444;3,071556;;
0,242778;2,406889;3,057778;;
0,243556;2,407889;3,066;;
0,242;2,403;3,054111;;
0,243222;2,405556;3,061667;;
0,241889;2,409222;3,081889;;
0,245889;2,405889;3,059111;;
0,242556;2,398222;3,081556;;
0,243333;2,405667;3,043444;;
0,242333;2,404111;3,056778;;
0,244667;2,413111;3,079222;;
0,243111;2,409444;3,063111;;
0,241222;2,400778;3,077;;
0,242778;2,399;3,059111;;
0,242;2,402111;3,049222;;
0,242222;2,400333;3,058222;;
0,242333;2,405778;3,055111;;
0,244556;2,399333;3,056889;;
0,242222;2,402889;3,090444;;
0,242667;2,400111;3,065333;;
0,241667;2,401778;3,060556;;
0,243111;2,401;3,042;;
0,241556;2,403778;3,09;;
0,241778;2,400222;3,087778;;
0,239222;2,401;3,086889;;
0,243889;2,402222;3,045556;;
0,243556;2,401556;3,058;;
0,243222;2,403778;3,062333;;
0,241111;2,404778;3,056111;;
0,245778;2,399889;3,048;;
0,242222;2,405111;3,074111;;
0,243556;2,406222;3,074778;;
0,240444;2,404333;3,045778;;
0,243667;2,408556;3,052556;;
0,240667;2,403889;3,070889;;
0,239444;2,407556;3,091667;;
0,242889;2,404;3,046444;;
0,241778;2,407222;3,058444;;
0,240444;2,403333;3,043778;;
0,246;2,404667;3,084667;;
0,238;2,404778;3,068111;;
0,244111;2,404556;3,053556;;
0,242778;2,409889;3,076556;;
0,241222;2,404889;3,065556;;
0,243;2,406889;3,071556;;
0,242;2,406889;3,056;;
0,242778;2,411;3,079556;;
0,244111;2,404889;3,065667;;
0,243889;2,402444;3,081111;;
0,247333;2,398889;3,057222;;
0,243778;2,401;3,050667;;
0,243889;2,403111;3,318111;;
0,245111;2,406111;3,090667;;
0,239333;2,407667;3,066111;;
0,24;2,401778;3,049333;;
0,245111;2,406444;3,074333;;
0,244778;2,406111;3,044667;;
0,240444;2,402444;3,054556;;
0,242333;2,403556;3,057778;;
0,246444;2,406111;3,065556;;
0,243667;2,403889;3,06;;
0,242667;2,404889;3,077111;;
0,241667;2,401556;3,069889;;
0,236667;2,409444;3,057667;;
0,243556;2,406556;3,048333;;
0,244444;2,405667;3,073667;;
0,240778;2,407444;3,064889;;
0,246222;2,402444;3,087;;
0,241667;2,407889;3,067111;;
0,240556;2,399667;3,088111;;
0,244667;2,400556;3,059667;;
0,238889;2,403889;3,044556;;
0,238778;2,402333;3,071444;;
0,241556;2,404444;3,056222;;
0,240444;2,409222;3,053667;;
0,239111;2,402667;3,049667;;
0,246333;2,404222;3,059778;;
0,243778;2,404556;3,057889;;
0,238667;2,406556;3,049444;;
0,241667;2,406222;3,044889;;
0,241;2,405778;3,086667;;
0,241778;2,405;3,079;;
0,241667;2,403556;3,059222;;
0,243111;2,405222;3,066667;;
0,239222;2,409111;3,074333;;
0,243333;2,404778;3,067222;;
0,243222;2,410333;3,295111;;
0,245556;2,401778;3,056889;;
0,244556;2,405333;3,055889;;
0,241222;2,406889;3,053889;;
0,241556;2,406333;3,063778;;
0,244667;2,407444;3,053222;;
0,242778;2,403667;3,067889;;
0,239778;2,402;3,040333;;
0,24;2,399556;3,061111;;
0,242667;2,402556;3,064444;;
0,243111;2,400444;3,053333;;
0,242333;2,408111;3,061444;;
0,243667;2,406333;3,046667;;
0,245;2,402222;3,044889;;
0,239556;2,399556;3,053222;;
0,243111;2,402889;3,061667;;
0,243556;2,403667;3,062667;;
0,241556;2,404889;3,091889;;
0,240444;2,401222;3,056444;;
0,24;2,409333;3,070333;;
0,241444;2,406111;3,082889;;
0,241778;2,407444;3,084222;;
0,241111;2,400333;3,057778;;
0,242222;2,401556;3,044778;;
0,244889;2,399889;3,058556;;
0,243333;2,395778;3,064444;;
0,239222;2,401333;3,075222;;
0,244444;2,397667;3,067222;;
0,245111;2,401;3,068333;;
0,24;2,404556;3,084444;;
0,243667;2,676889;3,069667;;
0,246111;2,407889;3,056667;;
0,239444;2,409444;3,050111;;
0,242778;2,407111;3,063333;;
0,243889;2,400333;3,074111;;
0,242889;2,404556;3,068444;;
0,242778;2,402444;3,057333;;
0,242889;2,405444;3,059778;;
0,243;2,402111;3,058778;;
0,241667;2,401;3,066889;;
0,247667;2,403;3,053111;;
0,241667;2,407;3,094111;;
0,243444;2,402778;3,046;;
0,245333;2,402444;3,309444;;
0,239222;2,406333;3,060111;;
0,245444;2,400556;3,049111;;
0,243333;2,407;3,045778;;
0,239556;2,403667;3,063;;
0,244222;2,401889;3,075444;;
0,241222;2,403444;3,075333;;
0,241556;2,400222;3,083111;;
0,243889;2,405778;3,070778;;
0,242222;2,409222;3,053778;;
0,243222;2,408333;3,062222;;
0,244889;2,404444;3,051111;;
0,240667;2,408444;3,049556;;
0,243444;2,407556;3,061111;;
0,243111;2,403333;3,097889;;
0,242111;2,405111;3,074778;;
0,239556;2,409444;3,061556;;
0,246111;2,404667;3,046778;;
0,243778;2,406778;3,083333;;
0,242667;2,402111;3,046889;;
0,241667;2,403222;3,062444;;
0,245778;2,405111;3,048111;;
0,244889;2,399333;3,059;;
0,242;2,403333;3,088111;;
0,240778;2,399111;3,046778;;
0,242667;2,400556;3,069;;
0,240222;2,408667;3,054;;
0,241889;2,407;3,080778;;
0,244778;2,411333;3,053778;;
0,242556;2,402667;3,086222;;
0,243778;2,407111;3,060222;;
0,241556;2,400667;3,066333;;
0,239444;2,400444;3,048778;;
0,239444;2,403444;3,079222;;
0,244222;2,398333;3,044667;;
0,244111;2,398556;3,041889;;
0,240667;2,407333;3,069222;;
0,244333;2,405;3,078;;
0,241889;2,401222;3,053778;;
0,242444;2,405;3,053889;;
0,243556;2,403778;3,065889;;
0,243556;2,401;3,060556;;
0,242333;2,405667;3,071667;;
0,245444;2,401;3,064778;;
0,242667;2,405889;3,078889;;
0,240444;2,402222;3,064667;;
0,244;2,405778;3,045222;;
0,239222;2,402889;3,057444;;
0,245222;2,400111;3,069333;;
0,239222;2,405889;3,087111;;
0,245778;2,406667;3,066556;;
0,241222;2,407889;3,062889;;
0,245333;2,403444;3,050222;;
0,242556;2,406444;3,061333;;
0,241556;2,399111;3,072;;
0,242222;2,399;3,066667;;
0,240889;2,409889;3,051111;;
0,243889;2,402444;3,061667;;
0,243222;2,399556;3,069;;
0,240556;2,397111;3,059778;;
0,245111;2,405333;3,061333;;
0,245556;2,408667;3,077778;;
0,242667;2,402556;3,082889;;
0,242333;2,406778;3,060333;;
0,241111;2,409111;3,080111;;
0,247222;2,404667;3,065111;;
0,24;2,406111;3,069111;;
0,245;2,406444;3,047556;;
0,242889;2,405;3,089333;;
0,241778;2,405556;3,059556;;
0,241556;2,398667;3,290444;;
0,242444;2,404;3,067444;;
0,243333;2,404778;3,063444;;
0,239889;2,403667;3,063333;;
0,241111;2,404;3,054222;;
0,244556;2,404667;3,051444;;
0,246333;2,404333;3,054222;;
0,240111;2,406667;3,063556;;
0,241778;2,405222;3,062889;;
0,242222;2,413222;3,062111;;
0,242444;2,403333;3,077556;;
0,239889;2,401444;3,073;;
0,241;2,405889;3,063778;;
0,245778;2,406111;3,076;;
0,240444;2,401667;3,078778;;
0,242222;2,401778;3,053889;;
0,242444;2,401222;3,075556;;
0,241556;2,402556;3,067889;;
0,240556;2,404333;3,056111;;
0,242111;2,410667;3,059444;;
0,244333;2,405444;3,053444;;
0,240444;2,404667;3,048;;
0,244778;2,403556;3,061889;;
0,243333;2,404444;3,055333;;
0,237778;2,406222;3,057333;;
0,239667;2,406;3,063556;;
0,245444;2,407222;3,053556;;
0,243;2,398778;3,072;;
0,248222;2,404667;3,047667;;
0,245444;2,407222;3,050778;;
0,245778;2,406778;3,064889;;
0,244556;2,400222;3,072111;;
0,244222;2,401778;3,059222;;
0,239444;2,404444;3,050556;;
0,245778;2,397222;3,055444;;
0,241889;2,404778;3,055222;;
0,240556;2,407556;3,065889;;
0,246444;2,403111;3,076222;;
0,241222;2,410333;3,047444;;
0,241556;2,404667;3,077667;;
0,243556;2,405556;3,043111;;
0,242556;2,400222;3,057889;;
0,240444;2,400889;3,071333;;
0,244444;2,401333;3,079778;;
0,244222;2,407333;3,068556;;
0,243444;2,401556;3,058333;;
0,246;2,401667;3,057778;;
0,239222;2,404889;3,049556;;
0,241222;2,403889;3,084889;;
0,242667;2,406556;3,070667;;
0,242;2,400667;3,052;;
0,239556;2,405222;3,058778;;
0,243333;2,403889;3,082778;;
0,241111;2,406667;3,089;;
0,246667;2,404667;3,089667;;
0,244667;2,407667;3,054111;;
0,243778;2,404333;3,081889;;
0,242;2,402889;3,068889;;
0,249556;2,405444;3,075778;;
0,236778;2,402556;3,053444;;
0,244333;2,404556;3,061667;;
0,242889;2,402;3,055556;;
0,246111;2,400889;3,063222;;
0,241111;2,409111;3,055889;;
0,243;2,404333;3,051556;;
0,242667;2,660111;3,055444;;
0,246556;2,404333;3,069;;
0,241444;2,404556;3,074556;;
0,243778;2,406222;3,058;;
0,239444;2,402667;3,050333;;
0,243778;2,411778;3,065889;;
0,242556;2,404222;3,079778;;
0,244333;2,405556;3,061333;;
0,240333;2,406;3,065444;;
0,241222;2,411556;3,054556;;
0,239222;2,403778;3,068;;
0,244556;2,406;3,077667;;
0,242;2,408556;3,062111;;
0,242556;2,404444;3,054444;;
0,245222;2,403444;3,049111;;
0,245222;2,407;3,065111;;
0,244889;2,399889;3,072778;;
0,243889;2,401333;3,071556;;
0,244;2,410778;3,068778;;
0,241333;2,402222;3,069889;;
0,246;2,401;3,051333;;
0,243333;2,411222;3,079111;;
0,244556;2,401444;3,080556;;
0,24;2,407556;3,049889;;
0,244889;2,399;3,076;;
0,243556;2,405889;3,060778;;
0,239333;2,405111;3,061;;
0,240889;2,400778;3,069333;;
0,243556;2,407222;3,069667;;
0,240778;2,404444;3,058667;;
0,242556;2,402222;3,069222;;
0,243778;2,406222;3,061667;;
0,237667;2,412111;3,048;;
0,245;2,404111;3,053444;;
0,244111;2,406222;3,077444;;
0,240889;2,405556;3,080333;;
0,242889;2,404111;3,064667;;
0,239444;2,406444;3,049444;;
0,241667;2,401;3,052778;;
0,240222;2,405778;3,053444;;
0,246444;2,408333;3,070111;;
0,242333;2,410111;3,074778;;
0,245667;2,406111;3,043333;;
0,242111;2,398333;3,055111;;
0,238889;2,402444;3,075556;;
0,241111;2,397667;3,050889;;
0,243222;2,405222;3,053778;;
0,244;2,401556;3,061889;;
0,238889;2,401667;3,049444;;
0,245667;2,410444;3,068111;;
0,243222;2,406778;3,075444;;
0,243111;2,401556;3,055;;
0,244667;2,403889;3,082667;;
0,246111;2,398556;3,049667;;
0,242667;2,409556;3,050111;;
0,242444;2,407333;3,075;;
0,241111;2,402222;3,055222;;
0,243556;2,403;3,054222;;
0,243;2,403222;3,058667;;
