Primary Ray Stage;Intersection Stage;Color Stage;;
0,249667;2,343685;9,892296;;
0,253111;2,342815;9,902704;;
0,249667;2,342148;9,898074;;
0,248444;2,340056;9,903537;;
0,249;2,340722;9,89787;;
0,252778;2,338241;9,887037;;
0,246;2,345111;9,871426;;
0,25;2,339296;9,889148;;
0,249333;2,339574;9,893667;;
0,249;2,397426;9,908944;;
0,252444;2,338833;9,907796;;
0,247667;2,340537;9,901593;;
0,251778;2,340167;9,90637;;
0,250889;2,341278;9,910852;;
0,253111;2,337444;9,898444;;
0,249444;2,341463;9,905593;;
0,252556;2,335907;9,898667;;
0,249222;2,340907;9,893778;;
0,250222;2,343981;9,901296;;
0,251778;2,338981;9,898981;;
0,245444;2,336944;9,899889;;
0,252;2,341926;9,895648;;
0,245667;2,340852;9,900259;;
0,249;2,340111;9,884944;;
0,249333;2,33463;9,886759;;
0,252889;2,33713;9,885889;;
0,250222;2,341019;9,886481;;
0,251111;2,344407;9,882167;;
0,251778;2,33863;9,893185;;
0,252889;2,335741;9,902519;;
0,250556;2,339593;9,902389;;
0,252111;2,347185;9,907778;;
0,252444;2,338148;9,90137;;
0,252;2,336889;9,895074;;
0,251778;2,337259;9,898463;;
0,246222;2,393815;9,901963;;
0,251111;2,33913;9,904611;;
0,252333;2,340519;9,896204;;
0,249444;2,340685;9,898037;;
0,250667;2,338167;9,897352;;
0,250889;2,340519;9,899611;;
0,250778;2,336426;9,90213;;
0,252111;2,338278;9,901741;;
0,247111;2,33837;9,888185;;
0,250222;2,339704;9,888463;;
0,249556;2,341019;9,889778;;
0,246444;2,336352;9,889685;;
0,250333;2,342963;9,881333;;
0,254444;2,337981;9,879815;;
0,249889;2,336926;9,896315;;
0,249111;2,336407;9,899278;;
0,251222;2,338796;9,901444;;
0,246333;2,337611;9,900259;;
0,244222;2,343019;9,902852;;
0,249;2,340889;9,902222;;
0,251444;2,340444;9,909648;;
0,249667;2,335722;9,904852;;
0,252667;2,340463;9,908778;;
0,253;2,336611;9,896833;;
0,253444;2,339963;9,901019;;
0,246556;2,345389;9,895;;
0,251667;2,339296;9,901574;;
0,252444;2,343944;9,90263;;
0,247667;2,337407;9,90363;;
0,250667;2,339019;9,900278;;
0,249667;2,337352;9,889185;;
0,249889;2,339148;9,896074;;
0,248222;2,339537;9,888093;;
0,245889;2,33887;9,880685;;
0,253778;2,344074;9,886685;;
0,249667;2,338;9,893093;;
0,250667;2,340759;9,904074;;
0,247333;2,337167;9,903333;;
0,251556;2,340741;9,901796;;
0,253;2,341204;9,904944;;
0,252444;2,342444;9,905204;;
0,251222;2,338111;9,911667;;
0,246889;2,33763;9,906833;;
0,251111;2,339278;9,907667;;
0,249;2,336833;9,915389;;
0,244444;2,336222;9,897;;
0,248444;2,338444;9,90013;;
0,250778;2,336981;9,90363;;
0,245;2,33463;9,896074;;
0,249556;2,339759;9,898019;;
0,251556;2,341778;9,892019;;
0,249111;2,342111;9,897204;;
0,249222;2,395796;9,893333;;
0,253444;2,339815;9,883037;;
0,250444;2,33363;9,881444;;
0,247444;2,337667;9,876537;;
0,245;2,336222;9,895444;;
0,25;2,339926;9,908278;;
0,251444;2,339852;9,901241;;
0,248778;2,337074;9,902667;;
0,244889;2,345167;9,904889;;
0,250444;2,341222;9,908278;;
0,250222;2,335722;9,900981;;
0,244222;2,33763;9,907722;;
0,250889;2,336981;9,896056;;
0,255444;2,338148;9,893556;;
0,246889;2,334833;9,90487;;
0,251333;2,334741;9,896241;;
0,250222;2,339815;9,89737;;
0,251778;2,337074;9,897056;;
0,246111;2,340944;9,898481;;
0,250778;2,345093;9,894963;;
0,252111;2,334741;9,894519;;
0,250778;2,339722;9,886667;;
0,247556;2,3345;9,874926;;
0,249333;2,334426;9,875296;;
0,248;2,339463;9,881889;;
0,254111;2,33863;9,901241;;
0,25;2,340278;9,907667;;
0,247333;2,339352;9,907278;;
0,251667;2,337111;9,896815;;
0,250667;2,367389;9,901981;;
0,254778;2,335889;9,897185;;
0,252889;2,338722;9,906759;;
0,252889;2,337944;9,910352;;
0,249222;2,34037;9,896426;;
0,251222;2,335981;9,893148;;
0,251444;2,335648;9,892759;;
0,247667;2,3395;9,900907;;
0,250889;2,341204;9,903148;;
0,245667;2,337296;9,903815;;
0,250889;2,339444;9,89763;;
0,246556;2,333963;9,892685;;
0,250778;2,337704;9,885759;;
0,247111;2,334167;9,887704;;
0,246111;2,337056;9,877759;;
0,253333;2,335426;9,88387;;
0,253667;2,3355;9,895759;;
0,250778;2,338074;9,89713;;
0,250778;2,337037;9,896481;;
0,251333;2,337296;9,904204;;
0,247222;2,341444;9,902778;;
0,253333;2,336333;9,90837;;
0,249111;2,340333;9,891722;;
0,248444;2,337981;9,912537;;
0,251778;2,333389;9,898037;;
0,248667;2,33813;9,909259;;
0,256222;2,340611;9,893741;;
0,252333;2,339;9,896019;;
0,252333;2,339796;9,907407;;
0,252444;2,341907;9,898278;;
0,252667;2,365407;9,896481;;
0,245444;2,3345;9,901074;;
0,251778;2,340444;9,895537;;
0,249444;2,334148;9,957074;;
0,249;2,337963;9,875981;;
0,249778;2,340093;9,879889;;
0,246;2,335556;9,881667;;
0,250778;2,333741;9,894019;;
0,251444;2,333093;9,897759;;
0,251222;2,334;9,911111;;
0,253;2,338222;9,913111;;
0,248111;2,333815;9,9085;;
0,250667;2,337778;9,906648;;
0,251222;2,401481;9,905833;;
0,250889;2,340019;9,911519;;
0,251556;2,34037;9,911833;;
0,249111;2,338667;9,903593;;
0,252667;2,338926;9,911056;;
0,245556;2,392815;9,899889;;
0,250667;2,333648;9,898333;;
0,253444;2,335056;9,906815;;
0,250444;2,342833;9,901463;;
0,241778;2,339463;9,898611;;
0,250333;2,337278;9,887352;;
0,244667;2,343685;9,904815;;
0,254111;2,342796;9,890889;;
0,249444;2,341833;9,879944;;
0,253222;2,342907;9,879074;;
0,252222;2,339907;9,892852;;
0,250333;2,339241;9,905556;;
0,247;2,339722;9,902481;;
0,250667;2,340519;9,908981;;
0,254111;2,341481;9,912426;;
0,246667;2,334704;9,921444;;
0,248778;2,339259;9,914778;;
0,251556;2,343667;9,904167;;
0,252111;2,343815;9,910685;;
0,251333;2,333481;9,89937;;
0,249222;2,339444;9,892889;;
0,251444;2,332574;9,901278;;
0,245556;2,345093;9,950667;;
0,249222;2,33987;9,909222;;
0,251889;2,339204;9,903426;;
0,252222;2,340315;9,893;;
0,250556;2,336722;9,89487;;
0,248556;2,337537;9,890389;;
0,249111;2,34237;9,885389;;
0,251667;2,341;9,884167;;
0,250556;2,340278;9,884241;;
0,250778;2,340185;9,895611;;
0,249667;2,341;9,900556;;
0,248667;2,342944;9,899667;;
0,247444;2,341056;9,899185;;
0,246778;2,33813;9,900407;;
0,251333;2,34637;9,902278;;
0,250444;2,339593;9,902241;;
0,248333;2,338315;9,898407;;
0,244778;2,338056;9,898056;;
0,252222;2,34037;9,899741;;
0,253333;2,34037;9,909778;;
0,246111;2,337833;9,902389;;
0,244667;2,338074;9,899519;;
0,252111;2,336722;9,887167;;
0,248889;2,341241;9,901704;;
0,252667;2,34187;9,890056;;
0,250444;2,337722;9,898593;;
0,245111;2,340241;9,892796;;
0,251111;2,337648;9,887704;;
0,250444;2,334333;9,879833;;
0,250889;2,338259;9,891722;;
0,251667;2,345185;9,894722;;
0,248333;2,337574;9,897796;;
0,252778;2,338963;9,902963;;
0,252;2,344185;9,903796;;
0,250778;2,340556;9,904333;;
0,249222;2,336852;9,914333;;
0,246778;2,337111;9,901389;;
0,250444;2,338037;9,898611;;
0,248889;2,342074;9,891796;;
0,252111;2,338704;9,9035;;
0,251667;2,339056;9,901611;;
0,252889;2,341907;9,905204;;
0,249333;2,337093;9,895593;;
0,395556;2,344833;9,905167;;
0,248556;2,342667;9,905574;;
0,249444;2,339889;9,962296;;
