Primary Ray Stage;Intersection Stage;Color Stage;;
1,697;2,786899;341,655859;;0,24377
0,244;2,503434;341,048101;;2,5021
0,241889;2,502808;341,188929;;341,14951
0,243667;2,499828;341,267859;;
0,242778;2,502283;341,378374;;
0,244222;2,499556;341,138727;;
0,247333;2,499788;341,177;;
0,244778;2,500747;341,146808;;
0,244111;2,498737;341,170364;;
0,239444;2,50202;341,166091;;
0,240778;2,503859;341,047444;;
0,242111;2,49997;341,277949;;
0,242444;2,500313;340,943455;;
0,242222;2,503101;341,259172;;
0,247556;2,501545;340,87896;;
0,241778;2,502162;341,200323;;
0,241333;2,501838;341,208323;;
0,241889;2,501354;341,230707;;
0,243889;2,505394;341,14203;;
0,24;2,501172;341,175212;;
0,241444;2,503;341,262141;;
0,240556;2,502343;341,089869;;
0,242556;2,502384;341,289253;;
0,243;2,499869;341,188646;;
0,240444;2,502717;341,101929;;
0,244;2,500192;341,186384;;
0,244111;2,502222;341,257778;;
0,242444;2,503313;341,200869;;
0,241111;2,501343;341,291556;;
0,245111;2,502465;341,145505;;
0,244778;2,505424;341,106071;;
0,244;2,502232;341,264899;;
0,241222;2,50101;340,990626;;
0,243111;2,500222;341,225303;;
0,243333;2,503313;341,05796;;
0,241111;2,505758;341,162061;;
0,241444;2,499899;341,259606;;
0,247778;2,501101;340,863455;;
0,24;2,500515;341,170465;;
0,242556;2,502394;340,912293;;
0,245222;2,502101;341,145505;;
0,242889;2,500465;341,180808;;
0,242222;2,503263;341,331455;;
0,241889;2,50104;341,287141;;
0,241778;2,502778;341,124222;;
0,246;2,500263;340,943788;;
0,242333;2,505899;341,057162;;
0,244333;2,502505;341,157535;;
0,242778;2,500424;341,339071;;
0,242556;2,500657;340,827434;;
0,242667;2,501667;341,033707;;
0,242111;2,500525;341,011253;;
0,242111;2,509051;341,300899;;
0,242333;2,502909;341,233071;;
0,243222;2,498828;341,105626;;
0,239111;2,504586;341,369081;;
0,242889;2,503828;341,075374;;
0,241111;2,502071;341,07197;;
0,240667;2,501222;341,276556;;
0,244222;2,499889;341,110313;;
0,244444;2,503919;341,317727;;
0,242778;2,499374;340,892111;;
0,235667;2,501939;341,239838;;
0,239889;2,503333;340,941061;;
0,241333;2,50001;341,450141;;
0,245667;2,502172;341,069707;;
0,244222;2,50302;341,214101;;
0,243889;2,502263;341,034434;;
0,282667;2,501242;340,943384;;
0,245222;2,501576;340,974747;;
0,246333;2,502455;341,237414;;
0,242222;2,504586;341,136495;;
0,243222;2,501121;341,33697;;
0,246889;2,50002;341,234101;;
0,246778;2,501899;340,938222;;
0,242333;2,501667;341,139051;;
0,243556;2,501515;340,911212;;
0,243778;2,502919;341,238778;;
0,242111;2,501636;341,079465;;
0,240778;2,502556;341,300152;;
0,244333;2,503667;341,129313;;
0,243333;2,50397;341,202727;;
0,245222;2,505505;341,350131;;
0,240444;2,503465;341,027657;;
0,243444;2,500232;341,210414;;
0,244333;2,502283;341,005727;;
0,244;2,504869;341,285091;;
0,243;2,501778;341,098303;;
0,24;2,500131;341,150384;;
0,241444;2,502949;341,291212;;
0,243667;2,504071;340,874192;;
0,246778;2,500879;341,414051;;
0,247778;2,503616;341,040111;;
0,241556;2,503263;341,366798;;
0,244444;2,501848;341,143869;;
0,239667;2,503192;341,080293;;
0,243889;2,501343;341,320242;;
0,243444;2,50096;341,026747;;
0,242889;2,50296;341,35504;;
0,244222;2,501485;340,957909;;
0,243;2,503222;341,224202;;
0,244889;2,498273;341,005939;;
0,283333;2,501505;340,927101;;
0,241333;2,504909;341,332152;;
0,242889;2,502667;341,102576;;
0,242222;2,500141;341,200141;;
0,245333;2,501273;341,297939;;
0,248111;2,501495;341,201889;;
0,238333;2,504121;341,248394;;
0,246333;2,502273;340,895515;;
0,244778;2,500838;341,181758;;
0,240222;2,500758;340,933576;;
0,243222;2,501848;341,108293;;
0,239889;2,503121;340,938727;;
0,240556;2,502596;341,040414;;
0,241;2,503394;340,911818;;
0,245111;2,49998;341,50699;;
0,240778;2,50301;340,815404;;
0,243222;2,500838;341,08501;;
0,246889;2,499899;341,203778;;
0,243667;2,50002;341,108566;;
0,244111;2,50503;341,206202;;
0,241778;2,502232;341,069485;;
0,242667;2,502414;341,122343;;
0,240556;2,503949;341,163768;;
0,244667;2,501677;341,110152;;
0,242222;2,503232;340,812465;;
0,240111;2,50103;341,353808;;
0,242667;2,499707;340,982586;;
0,243111;2,502152;341,178434;;
0,241667;2,501364;341,112424;;
0,244;2,502162;341,096677;;
0,243667;2,500616;341,080182;;
0,240111;2,503283;341,221242;;
0,245222;2,50001;341,262333;;
0,242778;2,500121;341,018162;;
0,246556;2,500919;341,060394;;
0,243333;2,501505;341,281071;;
0,242444;2,503101;341,10101;;
0,243;2,501758;341,012737;;
0,241667;2,502869;341,374717;;
0,245556;2,499455;341,00098;;
0,245333;2,503404;341,18096;;
0,243667;2,500495;341,212354;;
0,241444;2,501909;341,158616;;
0,241667;2,502778;341,285475;;
0,246222;2,502566;341,004879;;
0,240556;2,501121;341,237343;;
0,240222;2,503495;341,169101;;
0,240556;2,499404;341,369434;;
0,247778;2,49999;341,16204;;
0,245222;2,500566;341,212677;;
0,242333;2,502465;341,202333;;
0,244667;2,501071;340,977364;;
