Primary Ray Stage;Intersection Stage;Color Stage;;
0,484556;2,715278;169,45437;;0,24325
0,242444;2,476389;169,325648;;2,47825
0,242778;2,481648;169,263704;;169,16201
0,244556;2,478204;169,179667;;
0,243444;2,475963;169,166222;;
0,243222;2,476111;169,023593;;
0,242222;2,476222;169,027759;;
0,239667;2,478111;169,165185;;
0,246222;2,477;169,27087;;
0,245667;2,475056;169,116463;;
0,241556;2,479278;169,122074;;
0,245889;2,474704;169,17713;;
0,244667;2,480352;169,188093;;
0,241778;2,478056;169,154185;;
0,244222;2,481315;169,008981;;
0,244333;2,483833;169,083426;;
0,242222;2,480722;169,110833;;
0,241667;2,476852;169,172074;;
0,242222;2,478537;169,095685;;
0,243333;2,48137;169,174074;;
0,242333;2,4805;169,167241;;
0,241667;2,4775;169,262056;;
0,242667;2,474537;169,26313;;
0,242889;2,479296;169,055148;;
0,240222;2,476907;169,113259;;
0,244333;2,477315;169,243074;;
0,240444;2,480648;169,162093;;
0,244;2,478056;169,180574;;
0,244333;2,477;169,126204;;
0,240778;2,482259;169,292407;;
0,243556;2,475926;169,137852;;
0,245667;2,480815;169,202074;;
0,245111;2,474611;169,171574;;
0,244111;2,474463;169,187426;;
0,239667;2,479481;169,166407;;
0,245333;2,483352;169,143056;;
0,246222;2,479833;169,311352;;
0,245667;2,475926;169,208426;;
0,246;2,477481;169,184407;;
0,245444;2,476648;169,174204;;
0,240444;2,479056;169,164;;
0,240556;2,476463;169,144889;;
0,241889;2,476315;169,229;;
0,241333;2,47787;169,08587;;
0,243;2,4775;169,193815;;
0,241889;2,480259;169,346481;;
0,243444;2,479407;169,137833;;
0,243667;2,480333;169,142315;;
0,242;2,476704;169,236296;;
0,243;2,476444;169,138778;;
0,243444;2,475111;169,066907;;
0,248111;2,476315;169,144019;;
0,245;2,479852;169,202074;;
0,244;2,479852;169,194648;;
0,243556;2,478685;169,093556;;
0,246556;2,472611;169,218296;;
0,240444;2,479037;169,219463;;
0,244667;2,4755;169,179796;;
0,243778;2,481019;169,126981;;
0,243111;2,478667;169,096704;;
0,240889;2,475093;169,110833;;
0,239222;2,483815;169,137037;;
0,240556;2,4785;169,227741;;
0,242556;2,477704;169,184852;;
0,243444;2,478056;169,102315;;
0,241556;2,476056;169,232333;;
0,241444;2,479481;169,139778;;
0,242;2,481852;169,04063;;
0,243222;2,479148;169,142167;;
0,241111;2,47987;169,105963;;
0,244556;2,475278;169,074148;;
0,240556;2,475333;169,09163;;
0,243778;2,481519;169,068463;;
0,243;2,479741;169,231074;;
0,242556;2,476852;169,089093;;
