Primary Ray Stage;Intersection Stage;Color Stage;;
3,279778;37,370019;155,350185;;1,63729
1,637111;36,522556;155,434037;;36,52415
1,636;36,525148;155,462167;;155,42276
1,636778;36,518759;155,446685;;
1,637889;36,525185;155,361519;;
1,637444;36,520685;155,429722;;
1,637222;36,523333;155,464278;;
1,634778;36,521981;155,44487;;
1,637111;36,521204;155,401315;;
1,635778;36,527796;155,423889;;
1,636778;36,522056;155,457407;;
1,638444;36,523241;155,41887;;
1,637333;36,524611;155,407389;;
1,636;36,521278;155,432833;;
1,637778;36,521259;155,453685;;
1,638111;36,524481;155,36587;;
1,637889;36,520907;155,427;;
1,635667;36,524167;155,441037;;
1,637333;36,526019;155,45613;;
1,637889;36,522556;155,347852;;
1,638333;36,526407;155,421574;;
1,636778;36,523704;155,453852;;
1,636222;36,526426;155,449333;;
1,636556;36,526019;155,398222;;
1,637667;36,526481;155,427241;;
1,636667;36,520333;155,45437;;
1,637667;36,523944;155,416426;;
1,637667;36,529111;155,399981;;
1,637667;36,524556;155,439593;;
1,636556;36,527426;155,458407;;
1,638222;36,530148;155,366833;;
1,638222;36,522611;155,414444;;
1,636667;36,522537;155,434704;;
1,636556;36,52063;155,463574;;
1,637778;36,52337;155,347074;;
1,637778;36,526593;155,421537;;
1,637111;36,521778;155,433111;;
1,637556;36,52537;155,446648;;
1,637444;36,52637;155,375907;;
1,638;36,523222;155,440333;;
1,637889;36,520111;155,457907;;
1,637778;36,523667;155,442741;;
1,638;36,519944;155,386093;;
1,637889;36,521426;155,430222;;
1,637556;36,520481;155,469259;;
1,637;36,52587;155,419019;;
1,638444;36,521537;155,399759;;
1,636111;36,523111;155,426648;;
1,637667;36,526296;155,457148;;
1,637778;36,523333;155,364019;;
1,637778;36,526889;155,431463;;
1,638111;36,526759;155,432907;;
1,634889;36,518963;155,450907;;
1,636444;36,521407;155,34737;;
1,635222;36,519852;155,430463;;
1,637444;36,524537;155,465074;;
1,638222;36,524944;155,454185;;
1,636;36,523056;155,380204;;
1,638111;36,524019;155,417963;;
1,637444;36,521481;155,449259;;
1,636333;36,526019;155,421389;;
1,638111;36,522944;155,397833;;
1,635222;36,522;155,43137;;
1,637889;36,522056;155,444611;;
1,637222;36,522593;155,406852;;
1,637667;36,520019;155,402167;;
1,637556;36,525833;155,444204;;
1,638556;36,52563;155,454352;;
1,636111;36,520148;155,34187;;
1,636778;36,527481;155,419741;;
1,638;36,522833;155,436593;;
1,638222;36,524648;155,45437;;
1,638;36,523167;155,343093;;
1,637333;36,527;155,423185;;
1,636222;36,526037;155,451722;;
1,638;36,524648;155,440241;;
1,638222;36,526241;155,401296;;
1,637;36,523;155,434241;;
1,637778;36,520722;155,460389;;
1,638111;36,521611;155,411556;;
1,636333;36,521667;155,395296;;
1,636333;36,524981;155,441222;;
1,638111;36,527852;155,461389;;
1,638667;36,524593;155,370259;;
1,637;36,529241;155,416852;;
1,636667;36,527944;155,42363;;
1,635556;36,529407;155,449056;;
1,637778;36,526204;155,350111;;
1,638778;36,523759;155,433111;;
1,635667;36,52687;155,460815;;
1,637667;36,522315;155,449037;;
1,638;36,527296;155,36513;;
1,638;36,526926;155,428556;;
1,637889;36,527;155,465778;;
1,636;36,526704;155,443037;;
1,637556;36,522667;155,387019;;
1,637778;36,521611;155,4265;;
1,636;36,523907;155,450648;;
1,637;36,526481;155,425667;;
1,636889;36,523685;155,405741;;
1,637444;36,518685;155,431296;;
1,637222;36,523981;155,448963;;
1,637333;36,53037;155,369111;;
1,637556;36,529907;155,424444;;
1,638444;36,525407;155,445685;;
1,638;36,523648;155,452833;;
1,638;36,523889;155,346537;;
1,638;36,52063;155,42013;;
1,636333;36,52487;155,452944;;
1,637667;36,525981;155,456667;;
1,637778;36,5225;155,400056;;
1,637222;36,521907;155,427815;;
1,637778;36,52287;155,454759;;
1,637778;36,521611;155,417278;;
1,637444;36,52363;155,403167;;
1,638222;36,526722;155,443556;;
1,637778;36,521685;155,457167;;
1,637667;36,521963;155,384815;;
1,637889;36,524037;155,411907;;
1,637222;36,52113;155,434352;;
1,635333;36,52287;155,458574;;
1,637556;36,523685;155,342907;;
1,637778;36,52663;155,426574;;
1,637556;36,52337;155,428407;;
1,636778;36,526611;155,44287;;
1,637556;36,524185;155,370815;;
1,638333;36,52313;155,437722;;
1,637333;36,522204;155,461426;;
1,637444;36,522426;155,44437;;
1,636111;36,520907;155,392315;;
1,638;36,527593;155,433333;;
1,638556;36,524241;155,470481;;
1,636667;36,524074;155,420278;;
1,638;36,519852;155,390648;;
1,638222;36,522222;155,42463;;
1,638;36,524907;155,453796;;
1,637778;36,527889;155,367593;;
1,637667;36,522056;155,430907;;
1,637667;36,523185;155,433259;;
1,637667;36,522444;155,44513;;
1,637889;36,522019;155,343444;;
1,637889;36,522963;155,429537;;
1,637889;36,528519;155,463185;;
1,638444;36,524222;155,454111;;
1,637889;36,526389;155,384759;;
1,637556;36,525907;155,423389;;
1,638;36,528185;155,458167;;
1,637889;36,523148;155,432204;;
1,636889;36,52413;155,399074;;
1,638333;36,52413;155,430222;;
1,638222;36,519796;155,453537;;
1,637778;36,521167;155,411074;;
1,637889;36,526148;155,405352;;
1,635222;36,522593;155,440463;;
1,637111;36,529796;155,459981;;
1,637667;36,52763;155,346093;;
1,635778;36,522333;155,427704;;
1,637667;36,525315;155,435;;
1,636;36,526222;155,455981;;
1,637;36,530815;155,348722;;
1,637667;36,521981;155,421204;;
1,638;36,523537;155,450241;;
1,636556;36,523963;155,445148;;
1,637889;36,522852;155,401481;;
1,637778;36,524241;155,446407;;
1,636889;36,518574;155,466407;;
1,637333;36,523944;155,414019;;
1,637444;36,528444;155,397074;;
1,635333;36,521593;155,432519;;
1,636444;36,524741;155,464815;;
1,636556;36,525222;155,368222;;
1,637889;36,524333;155,420537;;
1,636889;36,528648;155,426685;;
1,636222;36,527759;155,446685;;
1,636222;36,521407;155,3535;;
1,636889;36,523444;155,437611;;
1,638;36,522759;155,463333;;
1,638;36,53037;155,445574;;
1,637889;36,526426;155,404593;;
1,637556;36,523537;155,428926;;
1,637;36,523889;155,468667;;
1,637556;36,521685;155,445889;;
1,636;36,524;155,390704;;
1,638;36,524648;155,421963;;
1,637556;36,521241;155,45613;;
1,638556;36,526241;155,419667;;
1,637889;36,522444;155,400296;;
1,637333;36,526685;155,434759;;
1,636889;36,523981;155,450444;;
1,636667;36,523685;155,371315;;
1,638;36,524593;155,416481;;
1,638;36,520111;155,441407;;
1,637556;36,529481;155,45463;;
1,638222;36,525741;155,351537;;
1,636556;36,520889;155,417852;;
1,637889;36,525907;155,460222;;
1,636333;36,527185;155,449593;;
1,637222;36,526463;155,398019;;
1,638222;36,523037;155,423241;;
1,637333;36,51663;155,455019;;
1,638556;36,520407;155,416241;;
1,637667;36,524722;155,395611;;
1,635889;36,518704;155,437185;;
1,637333;36,522722;155,463481;;
1,637556;36,525278;155,383352;;
1,637444;36,523241;155,416722;;
1,637556;36,52037;155,42713;;
1,637778;36,524463;155,451259;;
1,638111;36,524704;155,345593;;
1,638;36,526074;155,419574;;
1,638111;36,522204;155,424833;;
1,637444;36,52237;155,446056;;
1,638111;36,52437;155,372722;;
1,638111;36,525648;155,437426;;
1,637222;36,526315;155,458759;;
1,637556;36,523833;155,444519;;
1,637111;36,5235;155,392759;;
1,636444;36,523852;155,426722;;
1,637667;36,527296;155,468093;;
1,635556;36,524185;155,414889;;
1,634889;36,521519;155,39487;;
1,636889;36,523852;155,420593;;
1,638556;36,521296;155,452037;;
1,637222;36,521296;155,376852;;
1,636667;36,523741;155,425741;;
1,637111;36,522981;155,427148;;
1,637444;36,524056;155,453704;;
1,637778;36,5225;155,339944;;
1,638444;36,525481;155,43063;;
1,638222;36,521685;155,466259;;
1,635889;36,523389;155,449167;;
