Primary Ray Stage;Intersection Stage;Color Stage;;
0,242667;2,503717;3,073798;;
0,243889;2,506737;3,068111;;
0,244778;2,503303;3,08598;;
0,244444;2,505879;3,07202;;
0,244444;2,50498;3,076182;;
0,244667;2,502949;3,068616;;
0,239667;2,50399;3,070545;;
0,243889;2,504485;3,072303;;
0,243111;2,505596;3,069222;;
0,245;2,506859;3,069545;;
0,240556;2,503253;3,072121;;
0,240667;2,504667;3,076283;;
0,246444;2,502202;3,070051;;
0,244556;2,501576;3,075495;;
0,242778;2,505111;3,072303;;
0,242889;2,50296;3,072242;;
0,243222;2,504495;3,067444;;
0,243556;2,503606;3,065394;;
0,247556;2,538283;3,064929;;
0,241556;2,501283;3,072838;;
0,242667;2,502889;3,063313;;
0,246222;2,502788;3,069303;;
0,243111;2,502263;3,074859;;
0,238778;2,50401;3,071141;;
0,245444;2,502768;3,071828;;
0,244222;2,505566;3,070121;;
0,242778;2,501737;3,067404;;
0,244889;2,503394;3,071384;;
0,244556;2,503172;3,067949;;
0,241222;2,503465;3,069141;;
0,241444;2,501242;3,074475;;
0,244667;2,505586;3,070131;;
0,241889;2,502717;3,071192;;
0,242111;2,503333;3,075667;;
0,244111;2,504283;3,105576;;
0,244222;2,501889;3,066808;;
0,243556;2,506152;3,072636;;
0,242;2,502293;3,073879;;
0,241222;2,502747;3,076778;;
0,240111;2,503859;3,073141;;
0,242333;2,502576;3,060444;;
0,244778;2,503303;3,072242;;
0,241;2,505111;3,064232;;
0,242333;2,50201;3,066384;;
0,241333;2,506061;3,071202;;
0,247111;2,502152;3,068707;;
0,243444;2,505212;3,06697;;
0,243444;2,501707;3,068051;;
0,244778;2,502283;3,075051;;
0,241667;2,504172;3,07302;;
0,241333;2,53803;3,070515;;
0,242;2,504818;3,073232;;
0,241667;2,506;3,071091;;
0,244778;2,504232;3,075384;;
0,246;2,502919;3,071909;;
0,239222;2,501939;3,078273;;
0,239556;2,501424;3,078838;;
0,246222;2,504525;3,070798;;
0,242222;2,499576;3,070101;;
0,246333;2,504283;3,075071;;
0,243111;2,502929;3,072566;;
0,245444;2,504091;3,078434;;
0,242444;2,500596;3,07099;;
0,241111;2,501566;3,070828;;
0,244333;2,505717;3,07497;;
0,242556;2,502242;3,070646;;
0,238333;2,503919;3,066444;;
0,239556;2,50398;3,071616;;
0,242556;2,503273;3,072677;;
0,244444;2,500768;3,069606;;
0,242222;2,505909;3,068495;;
0,241222;2,501778;3,067848;;
0,239444;2,50296;3,077556;;
0,243556;2,507051;3,077626;;
0,241667;2,501061;3,070798;;
0,241444;2,503626;3,070616;;
0,242667;2,503848;3,072636;;
0,243778;2,502313;3,070202;;
0,245444;2,502596;3,072232;;
0,243222;2,502848;3,071576;;
0,244444;2,501879;3,069545;;
0,244778;2,504131;3,080374;;
0,242444;2,504596;3,073273;;
0,240667;2,504606;3,070374;;
0,242667;2,506374;3,075737;;
0,242111;2,506616;3,074556;;
0,243889;2,505727;3,078657;;
0,243;2,503283;3,077364;;
0,245667;2,501121;3,07103;;
0,244444;2,499677;3,072768;;
0,243556;2,494596;3,070889;;
0,242444;2,495515;3,077172;;
0,245889;2,493374;3,069071;;
0,243778;2,500303;3,071;;
0,243333;2,498162;3,077667;;
0,244444;2,498667;3,084596;;
0,247222;2,504404;3,075515;;
0,239444;2,501899;3,079465;;
0,243111;2,500556;3,077081;;
0,247667;2,503636;3,080879;;
0,244111;2,502616;3,078697;;
0,244;2,497879;3,086121;;
0,239111;2,504586;3,081889;;
0,243;2,501566;3,082545;;
0,244222;2,502455;3,081333;;
0,246333;2,500616;3,07001;;
0,239556;2,495414;3,073808;;
0,241667;2,49604;3,074323;;
0,245778;2,5;3,075828;;
0,245667;2,498091;3,06898;;
0,245;2,497434;3,07503;;
0,238667;2,495778;3,069313;;
0,241444;2,496515;3,074394;;
0,241667;2,496293;3,072505;;
0,242667;2,497242;3,071404;;
0,241889;2,49802;3,069242;;
0,243778;2,497939;3,06703;;
0,244111;2,498869;3,068364;;
0,240667;2,496667;3,073313;;
0,242778;2,495949;3,066364;;
0,240444;2,494485;3,075596;;
0,243111;2,497768;3,078192;;
0,244778;2,495465;3,074677;;
0,243333;2,494626;3,074475;;
0,245444;2,496818;3,07198;;
0,244222;2,496818;3,074556;;
0,241889;2,494778;3,071606;;
0,243444;2,496293;3,072586;;
0,242667;2,497061;3,078717;;
0,240444;2,498657;3,073172;;
0,243889;2,497606;3,074545;;
0,243111;2,499626;3,073384;;
0,245667;2,494939;3,070687;;
0,242556;2,498485;3,074061;;
0,241;2,49502;3,073535;;
0,240333;2,495303;3,109232;;
0,242889;2,496939;3,074606;;
0,242333;2,495242;3,069061;;
0,240778;2,497545;3,070505;;
0,241333;2,499869;3,073667;;
0,244889;2,496051;3,069051;;
0,242778;2,496333;3,075677;;
0,243778;2,499333;3,07204;;
0,242111;2,495626;3,064061;;
0,241333;2,496667;3,071899;;
0,243;2,49796;3,071253;;
0,242556;2,495172;3,07401;;
0,242778;2,496747;3,075222;;
0,243667;2,49599;3,075848;;
0,244111;2,496687;3,068313;;
0,239222;2,496707;3,077333;;
0,242;2,498242;3,083465;;
0,239556;2,49902;3,073899;;
0,238;2,49803;3,07898;;
0,242667;2,495303;3,075081;;
0,243889;2,497818;3,07403;;
0,244889;2,49503;3,077333;;
0,243333;2,495869;3,073747;;
0,242889;2,497929;3,073081;;
0,244333;2,494687;3,077586;;
0,247778;2,497293;3,07404;;
0,240111;2,496485;3,071818;;
0,243889;2,498131;3,073556;;
0,242667;2,500636;3,072081;;
0,246;2,497768;3,072828;;
0,243667;2,493333;3,073313;;
0,244;2,497939;3,071;;
0,245222;2,495303;3,067354;;
0,24;2,497091;3,072737;;
0,242;2,496162;3,072263;;
0,243111;2,496535;3,074081;;
0,241444;2,495141;3,079404;;
0,243889;2,497061;3,080303;;
0,243444;2,493051;3,081283;;
0,240556;2,497111;3,070465;;
0,244778;2,497495;3,078253;;
0,242333;2,496313;3,076677;;
0,243;2,498404;3,077222;;
0,243;2,497071;3,075424;;
0,246111;2,499788;3,074485;;
0,244778;2,499152;3,076455;;
0,243667;2,49698;3,082889;;
0,244111;2,496778;3,074071;;
0,238778;2,49796;3,071899;;
0,242889;2,496848;3,07298;;
0,242778;2,529293;3,073384;;
0,242778;2,497141;3,066697;;
0,242;2,499889;3,06799;;
0,242444;2,496313;3,068293;;
0,238556;2,494828;3,075859;;
0,242333;2,496707;3,068071;;
0,245;2,497253;3,076101;;
0,245333;2,499818;3,071091;;
0,243889;2,496242;3,072253;;
0,242;2,49898;3,077899;;
0,244333;2,497788;3,078798;;
0,242778;2,498232;3,070475;;
0,241333;2,49697;3,073707;;
0,240444;2,495657;3,073909;;
0,243111;2,496576;3,075596;;
0,245111;2,497172;3,077192;;
0,244556;2,495222;3,076707;;
0,246;2,495859;3,071424;;
0,243556;2,496798;3,07796;;
0,243889;2,499798;3,075212;;
0,240333;2,498343;3,067677;;
0,246444;2,499343;3,07504;;
0,242667;2,496879;3,072505;;
0,245;2,496051;3,074253;;
0,243889;2,49697;3,070212;;
0,242556;2,496525;3,071535;;
0,240889;2,497354;3,06999;;
0,242556;2,497182;3,065505;;
0,24;2,499121;3,06797;;
0,244111;2,495;3,069061;;
0,244222;2,496949;3,077131;;
0,244667;2,499697;3,071939;;
0,244556;2,494616;3,077051;;
0,246;2,49903;3,106091;;
0,244333;2,497576;3,07599;;
0,247556;2,497919;3,082879;;
0,244222;2,495465;3,072424;;
0,242333;2,496626;3,092111;;
0,245444;2,498384;3,073889;;
0,245222;2,49696;3,077333;;
0,237222;2,528071;3,075354;;
0,243;2,49597;3,075404;;
0,241222;2,497081;3,069717;;
0,246444;2,497384;3,077394;;
0,241111;2,496293;3,078333;;
0,243889;2,496051;3,089424;;
0,241667;2,496636;3,077677;;
0,242889;2,495434;3,073465;;
0,240778;2,495242;3,075828;;
0,240889;2,497263;3,077646;;
0,238778;2,49897;3,074586;;
0,241333;2,495677;3,10597;;
0,243778;2,497354;3,069475;;
0,241889;2,496323;3,071556;;
0,240444;2,498919;3,072111;;
0,241333;2,495495;3,067869;;
0,245444;2,497232;3,069202;;
0,242667;2,49801;3,070929;;
0,240889;2,497495;3,069545;;
0,244222;2,496859;3,069788;;
0,242111;2,495677;3,06802;;
0,243222;2,496222;3,075828;;
0,243;2,497263;3,069313;;
0,244;2,498535;3,074737;;
0,241333;2,498172;3,068556;;
0,243444;2,494687;3,077162;;
0,241556;2,496313;3,080222;;
0,241667;2,496222;3,07096;;
0,241444;2,497293;3,069535;;
0,242444;2,498232;3,072788;;
0,243;2,496354;3,068737;;
0,241222;2,497778;3,075808;;
0,241;2,497101;3,073162;;
0,241333;2,496848;3,078535;;
0,239667;2,496535;3,075535;;
0,244667;2,496242;3,071061;;
0,242333;2,498192;3,066465;;
0,242333;2,497737;3,068495;;
0,244889;2,498343;3,099869;;
0,245778;2,496343;3,071222;;
0,244444;2,495646;3,071455;;
0,244556;2,497838;3,074091;;
0,241333;2,496707;3,074485;;
0,245;2,496404;3,106576;;
0,242778;2,500222;3,072273;;
0,240222;2,50203;3,073192;;
0,242333;2,49799;3,078909;;
0,243667;2,501657;3,078687;;
0,242111;2,497556;3,075646;;
0,241444;2,49596;3,075798;;
0,241111;2,496889;3,081354;;
0,239667;2,498566;3,075424;;
0,245889;2,495586;3,082808;;
0,245556;2,498879;3,07601;;
0,236889;2,49596;3,07499;;
0,245111;2,495253;3,076566;;
0,243889;2,499081;3,074909;;
0,244;2,497525;3,072707;;
0,243111;2,49797;3,077263;;
0,240111;2,495899;3,065727;;
0,242444;2,496768;3,070121;;
0,240667;2,498434;3,070101;;
0,244111;2,493505;3,075414;;
0,245556;2,496636;3,071808;;
0,243889;2,498;3,067434;;
0,242222;2,497646;3,075374;;
0,242222;2,497646;3,073596;;
0,243;2,496343;3,071232;;
0,242444;2,49796;3,07503;;
0,243222;2,494949;3,083475;;
0,243889;2,498293;3,079242;;
0,242444;2,49902;3,076091;;
0,241667;2,495374;3,073141;;
0,241889;2,497535;3,080798;;
0,243556;2,498081;3,078364;;
0,243333;2,498768;3,077465;;
0,242444;2,497606;3,078485;;
0,241778;2,496838;3,076626;;
0,243333;2,495646;3,074596;;
0,245889;2,498232;3,071768;;
0,243778;2,495838;3,079384;;
0,243556;2,496828;3,070535;;
0,244222;2,498162;3,081232;;
0,244889;2,497212;3,071828;;
0,243444;2,494586;3,068859;;
0,242556;2,495747;3,072263;;
0,240111;2,498859;3,071364;;
0,238444;2,496253;3,069808;;
0,247222;2,49702;3,069727;;
0,242667;2,497253;3,065586;;
0,242889;2,497869;3,075646;;
0,242778;2,49698;3,077273;;
0,242889;2,497838;3,075717;;
0,241667;2,494717;3,075111;;
0,241;2,498566;3,070899;;
0,242444;2,496505;3,076495;;
0,246667;2,497384;3,077899;;
0,244889;2,498879;3,075667;;
0,241889;2,49802;3,081242;;
0,242;2,498384;3,077535;;
0,241556;2,501798;3,078232;;
0,242111;2,496556;3,070616;;
0,243;2,497717;3,076485;;
0,241556;2,495798;3,077586;;
0,246444;2,496576;3,071747;;
0,244444;2,496768;3,077687;;
0,241778;2,497505;3,079596;;
0,245889;2,49702;3,071394;;
0,242333;2,494909;3,073485;;
0,237889;2,499242;3,069808;;
0,242889;2,496222;3,067071;;
0,239444;2,495636;3,068869;;
0,244889;2,497495;3,073586;;
0,240333;2,49804;3,068535;;
0,245556;2,496253;3,074596;;
0,244222;2,498;3,071152;;
0,243333;2,495626;3,078414;;
0,243;2,494323;3,071465;;
0,242667;2,497848;3,080212;;
0,244222;2,496818;3,07297;;
0,241444;2,497798;3,079414;;
0,242778;2,498172;3,071232;;
0,243222;2,496909;3,073758;;
0,243556;2,497162;3,074828;;
0,242333;2,497838;3,072232;;
0,417667;2,498788;3,069182;;
0,242778;2,496455;3,073303;;
0,242889;2,496687;3,08401;;
0,242333;2,497687;3,072212;;
0,246333;2,49498;3,075808;;
0,242222;2,496091;3,075869;;
0,242333;2,495677;3,073869;;
0,244778;2,496061;3,071889;;
0,244444;2,497616;3,066859;;
0,246778;2,49796;3,070596;;
0,243778;2,49598;3,069121;;
0,240889;2,498162;3,068525;;
0,239778;2,496606;3,069646;;
0,243667;2,496182;3,07796;;
0,246111;2,494808;3,074172;;
0,244889;2,497202;3,069919;;
