Primary Ray Stage;Intersection Stage;Color Stage;;
0,873222;2,907963;10,762444;;0,21693
0,216111;2,672704;10,141926;;2,67515
0,217444;2,676574;10,156704;;10,15618
0,217222;2,673148;10,158241;;
0,214333;2,653204;10,15963;;
0,217556;2,673204;10,163889;;
0,213778;2,672611;10,161037;;
0,22;2,675056;10,163741;;
0,216556;2,684593;10,162574;;
0,218111;2,678222;10,164926;;
0,215222;2,685444;10,155889;;
0,218;2,6665;10,156093;;
0,217333;2,675111;10,15963;;
0,217556;2,674315;10,158759;;
0,214667;2,67287;10,157167;;
0,218444;2,676537;10,156907;;
0,217333;2,673241;10,154796;;
0,215889;2,677;10,151148;;
0,212778;2,684093;10,147889;;
0,214889;2,68363;10,145296;;
0,217111;2,670296;10,139704;;
0,217667;2,683889;10,146741;;
0,214778;2,674;10,153296;;
0,219111;2,680352;10,159111;;
0,216333;2,674519;10,161241;;
0,216778;2,67313;10,162537;;
0,216556;2,666352;10,161241;;
0,218333;2,670481;10,161704;;
0,216222;2,673148;10,165537;;
0,217;2,671944;10,16413;;
0,217667;2,680519;10,155333;;
0,217222;2,673481;10,153704;;
0,215333;2,665241;10,159222;;
0,215778;2,67113;10,156352;;
0,217111;2,680574;10,154889;;
0,214778;2,681352;10,155037;;
0,216778;2,674037;10,151537;;
0,217889;2,676648;10,151907;;
0,216667;2,676889;10,149907;;
0,215333;2,675074;10,145222;;
0,219;2,670222;10,138167;;
0,216889;2,683407;10,144426;;
0,218111;2,672944;10,15413;;
0,216778;2,668648;10,163241;;
0,217;2,67313;10,159315;;
0,214889;2,676056;10,162241;;
0,218111;2,679833;10,217296;;
0,219333;2,670241;10,161944;;
0,217667;2,663037;10,161444;;
0,217556;2,682;10,162481;;
0,218444;2,680926;10,156611;;
0,217556;2,673407;10,157333;;
0,215444;2,681056;10,156074;;
0,219222;2,676148;10,155241;;
0,216778;2,670111;10,157185;;
0,218111;2,676407;10,154167;;
0,220111;2,668667;10,148148;;
0,219;2,678741;10,147963;;
0,217222;2,679278;10,147907;;
0,220333;2,664889;10,137407;;
0,215444;2,672667;10,139389;;
0,216889;2,677;10,148111;;
0,219;2,683148;10,154019;;
0,215556;2,673074;10,160852;;
0,214222;2,671074;10,161;;
0,215556;2,673481;10,164889;;
0,216111;2,675074;10,162741;;
0,215889;2,665944;10,163;;
0,215778;2,671833;10,162537;;
0,218778;2,677778;10,156093;;
0,217;2,67987;10,156648;;
0,214778;2,682019;10,158556;;
0,216889;2,680167;10,155241;;
0,216333;2,673074;10,158148;;
0,217556;2,678574;10,154667;;
0,215556;2,680278;10,158481;;
0,212444;2,670167;10,147352;;
0,216333;2,66837;10,152852;;
0,217778;2,684852;10,150648;;
0,217;2,661907;10,139944;;
0,216111;2,675056;10,14513;;
0,217778;2,672037;10,153704;;
0,215333;2,680741;10,153111;;
0,215;2,678815;10,162778;;
0,215667;2,67313;10,160704;;
0,218222;2,679481;10,161204;;
0,218111;2,681278;10,1615;;
0,218556;2,672907;10,160704;;
0,217556;2,679574;10,161722;;
0,219333;2,685037;10,160981;;
0,215111;2,674704;10,153704;;
0,217111;2,667667;10,15887;;
0,216778;2,670556;10,158148;;
0,216667;2,668963;10,158315;;
0,216778;2,675556;10,158093;;
0,218;2,6795;10,156815;;
0,218444;2,674241;10,150037;;
0,216;2,685815;10,150833;;
0,218556;2,672704;10,15137;;
0,215667;2,674167;10,141648;;
0,218;2,669667;10,145611;;
0,217333;2,669333;10,155907;;
0,217444;2,679407;10,154944;;
0,217778;2,677648;10,160907;;
0,219444;2,684056;10,161556;;
0,214;2,67887;10,161019;;
0,219444;2,67337;10,162963;;
0,217;2,675593;10,161407;;
0,216667;2,676185;10,159537;;
0,218222;2,670759;10,159167;;
0,219889;2,671167;10,157333;;
0,218111;2,683537;10,156148;;
0,215;2,665574;10,154648;;
0,218889;2,669481;10,155463;;
0,214778;2,680167;10,157;;
0,215778;2,670074;10,154315;;
0,22;2,673852;10,148667;;
0,220556;2,67037;10,150574;;
0,219444;2,676185;10,142722;;
0,215889;2,677111;10,139481;;
0,217556;2,67087;10,141685;;
0,215889;2,670667;10,15537;;
0,215556;2,675093;10,159833;;
0,218222;2,66937;10,162944;;
0,216444;2,670685;10,157722;;
0,217778;2,68313;10,164796;;
0,217222;2,674722;10,162426;;
0,216778;2,668833;10,162;;
0,217111;2,682167;10,162722;;
0,217333;2,665574;10,156407;;
0,215556;2,671574;10,155056;;
0,218222;2,668556;10,156315;;
0,217111;2,673204;10,157315;;
0,216556;2,671611;10,157037;;
0,214333;2,733667;10,153352;;
0,216333;2,674833;10,15187;;
0,214333;2,676278;10,150111;;
0,218778;2,669963;10,148167;;
0,217667;2,678963;10,145037;;
0,219778;2,657037;10,137778;;
0,215778;2,673111;10,145704;;
0,219333;2,680981;10,155259;;
0,216222;2,673296;10,162037;;
0,217889;2,670463;10,158833;;
0,218333;2,674556;10,161389;;
0,215667;2,738259;10,161648;;
0,216111;2,678074;10,162981;;
0,213889;2,676963;10,162019;;
0,217333;2,671019;10,163037;;
0,215556;2,667944;10,158463;;
0,215556;2,672296;10,155407;;
0,216556;2,668037;10,1575;;
0,217556;2,67887;10,157037;;
0,216111;2,731611;10,159056;;
0,216111;2,67537;10,156074;;
0,215333;2,681185;10,15413;;
0,217556;2,674574;10,151704;;
0,217889;2,677056;10,149278;;
0,215778;2,667426;10,147852;;
0,214444;2,677407;10,142222;;
0,217778;2,672222;10,145389;;
0,218556;2,67863;10,154389;;
0,217;2,672278;10,158148;;
0,216444;2,676259;10,161463;;
